회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
(주)경동인베스트,012320,2015/12,0,0,-4456,102.58,-0.83,0,0,0.85,0.57,0,0
(주)경동인베스트,012320,2016/12,0,0,5314,91.54,2.43,19.17,12.59,0.58,0.38,9.63,6.32
(주)경동인베스트,012320,2017/12,26.9,173.81,20799,49.67,18.65,31.06,14.18,0.73,0.34,4.54,2.07
(주)경동인베스트,012320,2018/12,7.78,-44.62,11998,48.79,17.15,114.12,52.56,0.58,0.27,103.98,47.89
(주)경동인베스트,012320,2019/12,-44,-66.62,4007,46.06,8.08,0,0,0.38,0.24,114.72,71.1
(주)경동인베스트,012320,2020/12,-11.36,67.44,6956,36.8,6.27,71.87,29.97,0.31,0.13,0,0
(주)경동인베스트,012320,2021/12,-28.63,-3.99,6714,31.37,4.65,336.86,186.3,0.4,0.22,146.17,80.84
(주)경동인베스트,012320,2022/12,5.88,-2.91,6519,30.2,5.34,0,0,1.13,0.23,153.12,30.79
(주)경방,000050,2003/12,,,,,,,,,,,
(주)경방,000050,2004/12,,,,,,,,,,,
(주)경방,000050,2005/12,,,,,,,,,,,
(주)경방,000050,2006/12,,,,,,,,,,,
(주)경방,000050,2007/12,0,0,31803,48.07,-7.43,9.73,4.33,1.4,0.62,0,0
(주)경방,000050,2008/12,0,0,-7197,93.31,-4.14,0,0,1.02,0.24,0,0
(주)경방,000050,2009/12,0,0,-75,107.38,-8.26,56.16,17.81,0.48,0.15,14.81,4.7
(주)경방,000050,2010/12,0,0,9753,110.01,14.17,12.13,8.73,0.43,0.31,23.16,16.66
(주)경방,000050,2011/12,-53.86,0,-539,114.76,6.37,0,0,0.45,0.26,0,0
(주)경방,000050,2012/12,-67.31,0,-3834,115.08,2.17,0,0,0.43,0.26,10.5,6.39
(주)경방,000050,2013/12,396.72,0,5865,103.79,10.38,24.26,13.4,0.54,0.3,7.27,4.02
(주)경방,000050,2014/12,-15.02,-21.27,4190,101,9.31,38.52,20.7,0.85,0.45,18.54,9.97
(주)경방,000050,2015/12,27.25,45.31,6089,98.9,10.89,33.63,19.54,1.09,0.63,16.48,9.58
(주)경방,000050,2016/12,11.49,76.59,1075,91.5,11.51,19.47,1.35,0.88,0.06,9.77,0.68
(주)경방,000050,2017/12,-2.6,-14.13,923,82.23,11.73,18.1,13.99,0.66,0.51,9.06,7
(주)경방,000050,2018/12,-3.14,-20.23,740,83.67,11.66,16.01,9.67,0.65,0.39,15.88,9.59
(주)경방,000050,2019/12,-21.86,115.99,1630,84.85,9.31,15.48,11.29,0.47,0.34,5.27,3.84
(주)경방,000050,2020/12,-31.75,-70.13,499,70.49,6.64,16.02,7.11,0.55,0.25,8.95,3.98
(주)경방,000050,2021/12,0,0,872,68.96,14.03,18.47,13.53,0.56,0.41,0,0
(주)경방,000050,2022/12,-40.71,-80.19,177,65.34,8.19,0,0,0.64,0.38,8.58,5.02
(주)경보제약,214390,2003/12,,,,,,,,,,,
(주)경보제약,214390,2004/12,,,,,,,,,,,
(주)경보제약,214390,2005/12,,,,,,,,,,,
(주)경보제약,214390,2006/12,,,,,,,,,,,
(주)경보제약,214390,2007/12,,,,,,,,,,,
(주)경보제약,214390,2008/12,,,,,,,,,,,
(주)경보제약,214390,2009/12,,,,,,,,,,,
(주)경보제약,214390,2010/12,,,,,,,,,,,
(주)경보제약,214390,2011/12,,,,,,,,,,,
(주)경보제약,214390,2012/12,,,,,,,,,,,
(주)경보제약,214390,2013/12,,,,,,0,0,0,0,0,0
(주)경보제약,214390,2014/12,,,,,,0,0,0,0,0,0
(주)경보제약,214390,2015/12,,,,,,33.51,11.01,7.64,2.51,206.37,67.81
(주)경보제약,214390,2016/12,,,,,,42.9,21.92,4.49,2.3,21.52,11
(주)경보제약,214390,2017/12,,,,,,19.7,14.37,2.66,1.94,13.71,10.01
(주)경보제약,214390,2018/12,,,,,,31.44,16.95,2.91,1.57,0,0
(주)경보제약,214390,2019/12,,,,,,52.24,33.2,1.93,1.22,11.67,7.41
(주)경보제약,214390,2020/12,,,,,,57.45,11.64,3.59,0.73,25.98,5.27
(주)경보제약,214390,2021/12,,,,,,0,0,3.17,1.36,24.88,10.67
(주)경보제약,214390,2022/12,,,,,,434.61,190.87,1.91,0.84,26.2,11.51
(주)경인양행,012610,2003/12,,,,,,,,,,,
(주)경인양행,012610,2004/12,,,,,,,,,,,
(주)경인양행,012610,2005/12,,,,,,,,,,,
(주)경인양행,012610,2006/12,,,,,,,,,,,
(주)경인양행,012610,2007/12,0,0,1443,104.85,2.94,13.61,7.87,0.84,0.48,0,0
(주)경인양행,012610,2008/12,989.91,203.19,3547,88.48,18.04,7.38,3.89,0.96,0.51,0,0
(주)경인양행,012610,2009/12,-39.53,-10.13,312,65.61,9.76,119.95,7.22,9.41,0.57,78.97,4.75
(주)경인양행,012610,2010/12,-60.33,-46.51,167,82.67,3.88,45.77,30.29,1,0.66,0,0
(주)경인양행,012610,2011/12,-38.8,-57.26,72,81.29,2.73,59.44,25.35,1.06,0.45,16.54,7.05
(주)경인양행,012610,2012/12,-42.69,-9.38,65,64.27,1.67,37.37,19.02,1.05,0.54,11.21,5.71
(주)경인양행,012610,2013/12,206.1,352.45,280,67.04,4.27,15.99,8.54,1.13,0.61,0,0
(주)경인양행,012610,2014/12,26.44,-8.47,255,57.91,5.08,36,16.89,1.79,0.84,21.67,10.17
(주)경인양행,012610,2015/12,-52.33,-80.98,48,62.43,2.55,2352.34,1208.16,1.39,0.71,0,0
(주)경인양행,012610,2016/12,57.44,171.48,129,65.3,3.85,76.89,34.16,1.53,0.68,34.01,15.11
(주)경인양행,012610,2017/12,-30.37,-30.24,90,69.7,2.46,524.66,279.82,1.49,0.8,427.19,227.83
(주)경인양행,012610,2018/12,167.37,269.59,331,84.57,5.95,40.51,25.59,1.57,0.99,329.61,208.22
(주)경인양행,012610,2019/12,19.62,5.71,344,98.83,6.56,85.88,46.23,2.11,1.14,0,0
(주)경인양행,012610,2020/12,-85.69,0,-218,121.17,1.02,0,0,2.34,0.8,11.57,3.95
(주)경인양행,012610,2021/12,741.42,0,589,130.08,7.03,18.09,13.58,1.62,1.22,242.45,181.99
(주)경인양행,012610,2022/12,-1.04,-41.19,345,105.99,6.97,41.9,22.01,1.55,0.81,15.1,7.93
(주)광명전기,017040,2003/11,,,,,,,,,,,
(주)광명전기,017040,2004/11,,,,,,,,,,,
(주)광명전기,017040,2005/12,,,,,,,,,,,
(주)광명전기,017040,2006/12,,,,,,,,,,,
(주)광명전기,017040,2007/12,0,0,13,53.89,1.58,187.58,33.27,3.09,0.55,23.92,4.24
(주)광명전기,017040,2008/12,7.85,0,-12,72.78,1.45,0,0,1.53,0.34,0,0
(주)광명전기,017040,2009/12,258.06,0,7,67.86,4.78,323.46,96.1,1.65,0.49,12.88,3.83
(주)광명전기,017040,2010/12,-15.1,-230.08,-9,92.79,3.3,0,0,2.64,0.93,19.93,7.04
(주)광명전기,017040,2011/12,-85.47,0,-32,96.84,0.54,0,0,3.07,1.14,91.36,33.91
(주)광명전기,017040,2012/12,744.11,0,16,108.06,3.57,0,0,3.83,1.84,168.03,80.91
(주)광명전기,017040,2013/12,157.45,733.61,133,73.11,9.15,26.94,15.9,2.47,1.46,231.92,136.9
(주)광명전기,017040,2014/12,15.58,44.36,192,76.1,9.25,16.61,12.54,1.8,1.36,13.8,10.42
(주)광명전기,017040,2015/12,-25.03,-23.05,148,49.67,8.03,34.24,25.18,1.74,1.28,8.59,6.32
(주)광명전기,017040,2016/12,-61.29,53.06,227,49.76,3.73,12.19,4.55,2.29,0.86,67.63,25.26
(주)광명전기,017040,2017/12,-39.23,-119.87,-45,58.01,2.16,0,0,1.86,1.21,29.11,18.91
(주)광명전기,017040,2018/12,48.22,0,60,53.75,2.85,74.9,29.01,2.81,1.09,0,0
(주)광명전기,017040,2019/12,145.15,207.09,185,48.69,6.06,22.81,11.52,1.64,0.83,6.25,3.16
(주)광명전기,017040,2020/12,-46.94,-41.67,108,51.1,3.43,21.97,9.3,1.13,0.48,15.07,6.38
(주)광명전기,017040,2021/12,-32.38,24.5,134,47.59,2.09,42.87,18.65,1.95,0.85,0,0
(주)광명전기,017040,2022/12,61.77,-7.54,124,44.85,3.35,45.39,19.62,1.84,0.79,0,0
(주)광주신세계,037710,2003/12,,,,,,,,,,,
(주)광주신세계,037710,2004/12,,,,,,,,,,,
(주)광주신세계,037710,2005/12,,,,,,,,,,,
(주)광주신세계,037710,2006/12,,,,,,,,,,,
(주)광주신세계,037710,2007/12,,,,,,11.42,7.86,2.01,1.38,7.85,5.4
(주)광주신세계,037710,2008/12,,,,,,7.62,3.52,1.28,0.59,6.71,3.1
(주)광주신세계,037710,2009/12,,,,,,5.83,3.97,0.97,0.66,4.28,2.91
(주)광주신세계,037710,2010/12,,,,,,7.16,4.46,1.23,0.77,5.42,3.37
(주)광주신세계,037710,2011/12,,,,,,6.12,4.59,1.04,0.78,5.52,4.14
(주)광주신세계,037710,2012/12,,,,,,7.29,5,1.09,0.75,6.96,4.77
(주)광주신세계,037710,2013/12,,,,,,10.01,7.46,1.2,0.89,8.48,6.32
(주)광주신세계,037710,2014/12,,,,,,12.75,8.75,1.21,0.83,10.72,7.36
(주)광주신세계,037710,2015/12,,,,,,13.4,9.08,1.26,0.85,11.8,8
(주)광주신세계,037710,2016/12,,,,,,9.97,8.15,0.86,0.7,9.07,7.41
(주)광주신세계,037710,2017/12,,,,,,9,7.36,0.75,0.61,8.39,6.86
(주)광주신세계,037710,2018/12,,,,,,8.73,5.85,0.64,0.43,7.31,4.9
(주)광주신세계,037710,2019/12,,,,,,7,5.22,0.51,0.38,4.49,3.35
(주)광주신세계,037710,2020/12,,,,,,6.73,4.13,0.42,0.26,5.73,3.52
(주)광주신세계,037710,2021/12,,,,,,7.37,4.53,0.53,0.32,4.98,3.06
(주)광주신세계,037710,2022/12,,,,,,27.82,4.36,2.05,0.32,23.14,3.63
(주)국동,005320,2003/12,,,,,,,,,,,
(주)국동,005320,2004/12,,,,,,,,,,,
(주)국동,005320,2005/12,,,,,,,,,,,
(주)국동,005320,2006/12,,,,,,,,,,,
(주)국동,005320,2007/12,0,0,-822,334.21,-2.16,0,0,1.78,0.47,0,0
(주)국동,005320,2008/12,0,0,-632,1176.35,-0.35,0,0,1.09,0.15,11.16,1.55
(주)국동,005320,2009/12,0,0,-535,0,0.66,0,0,1.86,0.48,5.31,1.38
(주)국동,005320,2010/12,90.77,0,-322,0,1.21,12,6.55,0.69,0.38,56.75,30.95
(주)국동,005320,2011/12,-38.26,0,-1901,1069.25,0.74,0,0,3.26,0.25,0,0
(주)국동,005320,2012/12,497.14,0,1356,598.4,4.92,40.01,16.03,3.8,1.52,3.65,1.46
(주)국동,005320,2013/12,-18.71,-22.03,948,373.91,3.73,5.86,2.47,2.34,0.99,0,0
(주)국동,005320,2014/12,83.79,121.95,2011,211.71,5.45,13.8,1.59,4.52,0.52,0,0
(주)국동,005320,2015/12,-14.71,-41.16,1168,200.26,5.08,21.53,7.54,5.12,1.79,86.32,30.25
(주)국동,005320,2016/12,22.04,18.59,1157,139.97,5.35,23.56,10.06,2.58,1.1,0,0
(주)국동,005320,2017/12,-155.44,-244.44,-734,149.37,-3.06,0,0,3.78,0.97,0,0
(주)국동,005320,2018/12,0,0,158,154.02,2.62,55.41,20.74,1.79,0.67,0,0
(주)국동,005320,2019/12,0,0,-210,104.22,-1.9,0,0,1.28,0.43,7.26,2.42
(주)국동,005320,2020/12,0,0,308,115.54,10.49,0,0,3.26,0.61,5.92,1.11
(주)국동,005320,2021/12,0,0,-161,64.58,-1.58,0,0,3.52,1.37,0,0
(주)국동,005320,2022/12,0,0,25,60.48,5.16,0,0,2.01,0.7,23.76,8.24
(주)국보,001140,2003/12,,,,,,,,,,,
(주)국보,001140,2004/12,,,,,,,,,,,
(주)국보,001140,2005/12,,,,,,,,,,,
(주)국보,001140,2006/12,,,,,,,,,,,
(주)국보,001140,2007/12,,,,,,54.06,30.42,1.09,0.61,43.77,24.63
(주)국보,001140,2008/12,,,,,,0,0,1.1,0.28,5.36,1.34
(주)국보,001140,2009/12,,,,,,16.22,9.01,0.58,0.32,1.73,0.96
(주)국보,001140,2010/12,0,0,905,176.82,2.18,68.76,9.09,2.02,0.27,0,0
(주)국보,001140,2011/12,-32.93,0,-42,186.86,1.33,0,0,0.68,0.39,5.9,3.37
(주)국보,001140,2012/12,-21.4,0,-887,191.46,1.12,0,0,1.12,0.48,0,0
(주)국보,001140,2013/12,-46.48,0,-3820,230.27,0.62,0,0,0.76,0.5,4.47,2.92
(주)국보,001140,2014/12,0,0,-6895,302.32,-2.47,0,0,1.03,0.72,288.84,202
(주)국보,001140,2015/12,0,0,-3989,351.32,-2.69,0,0,2.18,1.07,0,0
(주)국보,001140,2016/12,0,0,-4221,432.28,0.23,0,0,3.77,1.79,184.38,87.8
(주)국보,001140,2017/12,-2027.47,0,-2063,310.51,-5.03,0,0,3.6,1.14,0,0
(주)국보,001140,2018/12,0,0,-2399,259.29,-7.4,0,0,11.05,2.79,0,0
(주)국보,001140,2019/12,0,0,-370,303.29,-1.09,0,0,19.54,1.16,0,0
(주)국보,001140,2020/12,0,0,-415,194.62,-9.83,0,0,4.91,1.02,0,0
(주)국보,001140,2021/12,0,0,-305,221.31,-8.27,0,0,5.12,2.12,108.07,44.65
(주)국보,001140,2022/12,0,0,-314,155.2,-13.71,0,0,3.9,1.35,123.33,42.8
(주)금비,008870,2003/09,,,,,,,,,,,
(주)금비,008870,2004/09,,,,,,,,,,,
(주)금비,008870,2005/09,,,,,,,,,,,
(주)금비,008870,2006/09,,,,,,,,,,,
(주)금비,008870,2007/09,,,,,,11.08,5.83,0.81,0.43,5.05,2.65
(주)금비,008870,2008/09,,,,,,68.69,49.96,0.75,0.55,19.39,14.11
(주)금비,008870,2009/09,,,,,,18.81,11.87,0.58,0.37,6.22,3.93
(주)금비,008870,2010/09,,,,,,36.34,22.46,0.58,0.36,9.11,5.63
(주)금비,008870,2011/09,0,0,5040,68.77,4.46,68.41,34.99,0.77,0.39,14.93,7.64
(주)금비,008870,2012/09,0,0,587,68.91,3.46,372.66,228.81,0.68,0.42,382.81,235.04
(주)금비,008870,2013/09,-0.31,-14.96,493,64.02,3.47,115.6,86.2,0.48,0.36,8.18,6.1
(주)금비,008870,2014/09,-8.99,96.71,971,69.34,3.12,0,0,0.58,0.39,5.84,3.87
(주)금비,008870,2015/09,176.19,523.26,6049,66.88,8.06,32.98,11.15,1.28,0.43,11.34,3.83
(주)금비,008870,2016/09,30.83,93.93,11731,70.85,9.97,31,8.64,2.42,0.67,27.75,7.73
(주)금비,008870,2017/09,-41.59,-62.97,4344,64.65,6.29,98.09,50.9,1.84,0.95,15.93,8.27
(주)금비,008870,2018/09,8.81,95.34,8486,61.85,6.45,21.33,15.39,1.1,0.79,12.22,8.81
(주)금비,008870,2019/09,-2.17,-4.69,8088,59.09,6.17,29.52,21.23,0.99,0.71,9.89,7.11
(주)금비,008870,2020/09,-46.61,-152.76,-4267,112.12,3.03,0,0,1.08,0.5,11.01,5.13
(주)금비,008870,2021/09,49.11,0,4566,108.73,4.33,30.86,17.26,1.2,0.67,7.04,3.94
(주)금비,008870,2022/09,0,0,-16338,130.04,0,0,0,1.35,0.71,0,0
(주)금양,001570,2003/12,,,,,,,,,,,
(주)금양,001570,2004/12,,,,,,,,,,,
(주)금양,001570,2005/12,,,,,,,,,,,
(주)금양,001570,2006/12,,,,,,,,,,,
(주)금양,001570,2007/12,0,0,1,154.47,2.97,1775.48,770.93,2.2,0.95,0,0
(주)금양,001570,2008/12,130.68,12765.94,85,90.92,5.38,7.63,3.09,0.56,0.23,153.54,62.15
(주)금양,001570,2009/12,-49.59,-54.36,41,133.47,2.35,27.59,9.42,0.98,0.33,0,0
(주)금양,001570,2010/12,62.51,-64.27,15,164.53,2.95,21.48,12.37,0.78,0.45,18.47,10.63
(주)금양,001570,2011/12,129.7,459.11,88,189.58,6.33,20.83,9.29,1.2,0.54,45.53,20.3
(주)금양,001570,2012/12,-4.87,24.99,110,180.08,5.38,21.11,9.84,1.51,0.71,22.08,10.29
(주)금양,001570,2013/12,-14.66,-82.25,20,222.94,3.61,36.55,22.87,1.26,0.79,0,0
(주)금양,001570,2014/12,-8.52,0,-3,260.18,3.26,23.72,14.03,1.53,0.9,3.39,2.01
(주)금양,001570,2015/12,32.77,0,430,185.41,4.31,35.42,20.78,1.85,1.09,15.83,9.29
(주)금양,001570,2016/12,76.9,-241.36,-608,418.85,7.19,0,0,8.81,3.01,100.99,34.47
(주)금양,001570,2017/12,8.36,0,517,240.45,7.29,355.25,244.6,4.17,2.87,11.33,7.8
(주)금양,001570,2018/12,2.93,8.43,533,157.72,6.58,8.02,5.56,2.8,1.94,0,0
(주)금양,001570,2019/12,-31.9,-153.69,-279,228.35,5.33,0,0,3.65,2.41,0,0
(주)금양,001570,2020/12,-34.79,0,-95,175.52,3.41,0,0,7.46,1.45,53.92,10.51
(주)금양,001570,2021/12,102.03,0,295,168.15,5.57,1638.71,849.83,5.77,2.99,0,0
(주)금양,001570,2022/12,8.83,0,-575,131.91,6.2,0,0,25.66,2.64,63.89,6.58
(주)금호에이치티,214330,2003/12,,,,,,,,,,,
(주)금호에이치티,214330,2004/12,,,,,,,,,,,
(주)금호에이치티,214330,2005/12,,,,,,,,,,,
(주)금호에이치티,214330,2006/12,,,,,,,,,,,
(주)금호에이치티,214330,2007/12,,,,,,,,,,,
(주)금호에이치티,214330,2008/12,,,,,,,,,,,
(주)금호에이치티,214330,2009/12,,,,,,,,,,,
(주)금호에이치티,214330,2010/12,,,,,,,,,,,
(주)금호에이치티,214330,2011/12,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,0,0,1559,90.14,8.43,0,0,0,0,0,0
(주)금호에이치티,214330,2014/12,56.12,83.1,2855,75.86,9.11,0,0,0,0,0,0
(주)금호에이치티,214330,2015/12,24.59,16.89,1655,52.2,10.02,5.68,4.9,1.18,1.02,9.77,8.44
(주)금호에이치티,214330,2016/12,-29.71,-38.48,967,81.51,6.85,9.24,4.3,1.3,0.6,6.47,3.01
(주)금호에이치티,214330,2017/12,-37.57,-47.75,505,65.46,4.97,14.75,8.29,0.83,0.47,11.01,6.19
(주)금호에이치티,214330,2018/12,17.58,57.96,632,90.93,5.01,13.51,6.46,0.73,0.35,5.06,2.42
(주)금호에이치티,214330,2019/12,-61.32,-100.97,-3,86.57,1.62,101.18,42.91,1,0.43,14.99,6.36
(주)금호에이치티,214330,2020/12,0,0,-105,54.3,-2.14,0,0,0.76,0.2,10.83,2.82
(주)금호에이치티,214330,2021/12,0,0,-130,30.78,2.79,0,0,1.65,0.79,0,0
(주)금호에이치티,214330,2022/12,42.38,0,-121,30.95,3.35,0,0,1.83,0.56,78.57,23.92
(주)까뮤이앤씨,013700,2003/12,,,,,,,,,,,
(주)까뮤이앤씨,013700,2004/12,,,,,,,,,,,
(주)까뮤이앤씨,013700,2005/12,,,,,,,,,,,
(주)까뮤이앤씨,013700,2006/12,,,,,,,,,,,
(주)까뮤이앤씨,013700,2007/12,0,0,516,216.46,6.45,35.64,13.66,0.68,0.26,0,0
(주)까뮤이앤씨,013700,2008/12,-39.06,61.75,827,232.5,2.32,20.27,5.17,0.43,0.11,0,0
(주)까뮤이앤씨,013700,2009/12,,,,,,17.44,7.98,0.27,0.12,0,0
(주)까뮤이앤씨,013700,2010/12,,,,,,19.01,13.81,0.19,0.14,0,0
(주)까뮤이앤씨,013700,2011/12,,,,,,0,0,0.63,0.19,0,0
(주)까뮤이앤씨,013700,2012/12,,,,,,0,0,0.4,0.19,5.18,2.52
(주)까뮤이앤씨,013700,2013/12,,,,,,0,0,0.6,0.25,0,0
(주)까뮤이앤씨,013700,2014/12,,,,,,15.15,6.46,0.98,0.42,2.67,1.14
(주)까뮤이앤씨,013700,2015/12,,,,,,16.51,5.24,1.91,0.61,10.84,3.44
(주)까뮤이앤씨,013700,2016/12,,,,,,18.58,13.87,1.21,0.9,0,0
(주)까뮤이앤씨,013700,2017/12,,,,,,8.96,5.19,1.32,0.76,9.28,5.37
(주)까뮤이앤씨,013700,2018/12,,,,,,42.07,2.52,1.27,0.08,0,0
(주)까뮤이앤씨,013700,2019/12,,,,,,5.82,3.76,1.14,0.74,10.3,6.66
(주)까뮤이앤씨,013700,2020/12,,,,,,17.93,3.43,2.03,0.39,0,0
(주)까뮤이앤씨,013700,2021/12,,,,,,0,0,1.78,0.88,0,0
(주)까뮤이앤씨,013700,2022/12,,,,,,0,0,2.89,0.94,0,0
(주)나이스홀딩스,034310,2003/12,,,,,,,,,,,
(주)나이스홀딩스,034310,2004/12,,,,,,,,,,,
(주)나이스홀딩스,034310,2005/12,,,,,,,,,,,
(주)나이스홀딩스,034310,2006/12,,,,,,,,,,,
(주)나이스홀딩스,034310,2007/12,0,0,2450,31.43,11.2,12.67,7.37,1.9,1.11,55.48,32.3
(주)나이스홀딩스,034310,2008/12,60.92,-6.4,2293,63.55,10.33,12.3,6.83,1.56,0.86,34.34,19.06
(주)나이스홀딩스,034310,2009/12,-60.61,77.18,3974,50.28,27.59,17.78,11.85,1.23,0.82,13.54,9.02
(주)나이스홀딩스,034310,2010/12,-16.87,-0.15,4354,37.6,15.85,17.72,4.12,1.14,0.27,0,0
(주)나이스홀딩스,034310,2011/12,188.02,13.49,9431,32.66,23.81,37.17,25.04,0.96,0.64,55.39,37.33
(주)나이스홀딩스,034310,2012/12,-3.6,44.22,13562,25.69,21.1,13.44,9.29,0.76,0.53,14.63,10.11
(주)나이스홀딩스,034310,2013/12,63.76,-2.87,1090,51.62,9.71,385.54,37.93,10.48,1.03,517.36,50.9
(주)나이스홀딩스,034310,2014/12,-1.98,-23.23,848,78.54,7.66,81.53,49.22,2.23,1.35,74.55,45.01
(주)나이스홀딩스,034310,2015/12,27.11,-9.11,787,78.68,8.36,170.75,80.24,3.81,1.79,148.2,69.64
(주)나이스홀딩스,034310,2016/12,39.11,87.11,1473,82.12,9.43,50.76,31.78,2.91,1.82,55.05,34.46
(주)나이스홀딩스,034310,2017/12,-3.41,-5.76,1388,98.46,8.45,145.05,102.13,2.32,1.63,46.74,32.91
(주)나이스홀딩스,034310,2018/12,4.68,22.17,1604,108.94,7.96,0,0,2.49,1.6,33.86,21.79
(주)나이스홀딩스,034310,2019/12,20.19,-51.43,771,109.61,8.21,183.18,127.3,2.9,2.01,34.99,24.32
(주)나이스홀딩스,034310,2020/12,-0.7,-42.11,477,118.5,7.45,0,0,3.1,1.58,45.93,23.34
(주)나이스홀딩스,034310,2021/12,-5.8,244,1548,133.54,5.89,29.9,23.22,2.46,1.91,35.46,27.53
(주)나이스홀딩스,034310,2022/12,0.67,-36.86,1012,155.9,5.28,0,0,2.35,1.56,24.48,16.23
(주)남선알미늄,008350,2003/12,,,,,,,,,,,
(주)남선알미늄,008350,2004/12,,,,,,,,,,,
(주)남선알미늄,008350,2005/12,,,,,,,,,,,
(주)남선알미늄,008350,2006/12,,,,,,,,,,,
(주)남선알미늄,008350,2007/12,,,,,,0,0,4.5,0.96,19.87,4.23
(주)남선알미늄,008350,2008/12,,,,,,0,0,1.98,0.72,0,0
(주)남선알미늄,008350,2009/12,0,0,29,345.34,2.6,280.47,20.76,19.07,1.41,72.2,5.34
(주)남선알미늄,008350,2010/12,-10.71,176.61,77,388.45,2.11,123.56,43.7,3.84,1.36,0,0
(주)남선알미늄,008350,2011/12,-13.94,248.85,247,249.67,1.63,0,0,3.49,1.17,0,0
(주)남선알미늄,008350,2012/12,,,,,,0,0,1.65,0.66,0,0
(주)남선알미늄,008350,2013/12,,,,,,8.42,4.43,1.15,0.61,5.16,2.71
(주)남선알미늄,008350,2014/12,,,,,,9.82,3.66,1.98,0.74,12.7,4.73
(주)남선알미늄,008350,2015/12,,,,,,11.43,6.7,1.65,0.97,0,0
(주)남선알미늄,008350,2016/12,,,,,,8.45,5.33,1.41,0.89,4.17,2.63
(주)남선알미늄,008350,2017/12,,,,,,7.14,4.86,1.05,0.72,5.13,3.49
(주)남선알미늄,008350,2018/12,0,0,228,79.6,2.71,14.78,4.16,2.22,0.63,15.4,4.33
(주)남선알미늄,008350,2019/12,22.84,-42.59,131,65.01,3.57,77.91,28.89,3.69,1.37,23.35,8.66
(주)남선알미늄,008350,2020/12,0,-27.22,95,55.72,-0.56,0,0,5.07,1.85,0,0
(주)남선알미늄,008350,2021/12,0,295.58,377,50.57,-3,0,0,3.23,1.48,44.84,20.54
(주)남선알미늄,008350,2022/12,0,-33.01,238,30.84,-0.97,206.25,71.91,2.62,0.91,0,0
(주)남성,004270,2003/12,,,,,,,,,,,
(주)남성,004270,2004/12,,,,,,,,,,,
(주)남성,004270,2005/12,,,,,,,,,,,
(주)남성,004270,2006/12,,,,,,,,,,,
(주)남성,004270,2007/12,0,0,234,186.16,0.97,23.02,13.79,0.86,0.52,0,0
(주)남성,004270,2008/12,0,0,203,178.7,-2.28,15.23,6.81,0.44,0.2,11.36,5.08
(주)남성,004270,2009/12,0,0,-1600,184.67,-0.34,21.81,10.96,0.4,0.2,20.72,10.41
(주)남성,004270,2010/12,0,0,-343,142.78,2.43,20.45,14.39,0.46,0.33,0,0
(주)남성,004270,2011/12,0,0,-800,157.95,-0.5,11.89,7.93,0.4,0.27,161.15,107.5
(주)남성,004270,2012/12,0,0,-3159,177,-0.05,25.84,19.17,0.42,0.31,0,0
(주)남성,004270,2013/12,0,0,-316,155.9,2.8,25.7,17.83,0.44,0.31,2.48,1.72
(주)남성,004270,2014/12,-22.66,0,-1886,169.15,2.29,0,0,0.63,0.36,0,0
(주)남성,004270,2015/12,76.04,0,-21,184.16,3.67,35.45,2.57,0.81,0.06,0,0
(주)남성,004270,2016/12,63.63,0,63,178.71,5.45,70.15,37,1.31,0.69,28.47,15.02
(주)남성,004270,2017/12,58.15,-0.39,55,132.78,7.84,74.57,47.84,1.17,0.75,6.15,3.94
(주)남성,004270,2018/12,-86.45,-358.79,-128,147.78,1.17,0,0,1.1,0.41,0,0
(주)남성,004270,2019/12,-52.77,0,-74,138.34,0.63,0,0,2.17,0.72,0,0
(주)남성,004270,2020/12,0,0,-526,156.07,-2.65,0,0,2.5,0.49,2393.26,468.45
(주)남성,004270,2021/12,0,0,226,143.53,6.79,25.91,14.23,1.56,0.86,0,0
(주)남성,004270,2022/12,-63.43,-54.95,102,126.91,2.59,38.91,18.83,1.05,0.51,0,0
(주)넥센,005720,2003/12,,,,,,,,,,,
(주)넥센,005720,2004/12,,,,,,,,,,,
(주)넥센,005720,2005/12,,,,,,,,,,,
(주)넥센,005720,2006/12,,,,,,,,,,,
(주)넥센,005720,2007/12,0,0,3777,142.47,7.78,10.92,4.82,0.72,0.32,9.45,4.17
(주)넥센,005720,2008/12,15.74,218.19,12017,209.18,6.51,5.4,1.52,0.55,0.15,0,0
(주)넥센,005720,2009/12,180.66,41.21,16918,151.65,15.29,3.84,0.83,0.71,0.15,7.46,1.62
(주)넥센,005720,2010/12,-88.35,8.6,18378,67.01,8.52,13.66,7.89,0.79,0.46,55.96,32.31
(주)넥센,005720,2011/12,-24.88,-20.48,14604,63.37,5.67,27.35,16.98,1.07,0.67,16.02,9.95
(주)넥센,005720,2012/12,54.63,89.66,15962,36.94,8.64,29.55,16.54,1.12,0.63,14.18,7.93
