회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),매출액증가율(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
롯데케미칼(주),011170,2007/12,0,0,14542,51.54,7.86,0,12.03,4.39,1.96,0.71,15.9,5.8
롯데케미칼(주),011170,2008/12,-94.17,0,-1462,64.66,0.37,22.87,0,0,1.29,0.37,0,0
롯데케미칼(주),011170,2009/12,3406.17,0,25043,58.66,11.51,13.62,4.6,1.66,0.99,0.36,3.32,1.2
롯데케미칼(주),011170,2010/12,19.02,-0.9,24817,73.51,11.07,23.72,13.92,4.68,2.2,0.74,11.91,4.01
롯데케미칼(주),011170,2011/12,26.62,23.71,30701,74.52,9.5,47.63,20.24,9.28,3.01,1.38,11.08,5.08
롯데케미칼(주),011170,2012/12,-75.07,-67.84,9865,70.48,2.34,1.29,36.99,17.29,2.09,0.98,120.02,56.09
롯데케미칼(주),011170,2013/12,31.12,-8.46,8546,69.79,2.97,3.37,26.71,12.54,1.42,0.67,36.28,17.04
롯데케미칼(주),011170,2014/12,-28,-48.99,4359,59.57,2.36,-9.61,35.56,18.31,1.22,0.63,31.52,16.23
롯데케미칼(주),011170,2015/12,359.1,575.84,29458,51.78,13.75,-21.17,12.01,5.53,1.42,0.65,5.09,2.35
롯데케미칼(주),011170,2016/12,57.92,84.97,54488,68.78,19.24,12.89,9.72,6.27,1.49,0.96,6.85,4.42
롯데케미칼(주),011170,2017/12,15.15,22.23,65625,59.54,18.46,20.05,8.87,6.78,1.45,1.11,6.2,4.74
롯데케미칼(주),011170,2018/12,-32.85,-29.62,46074,53.56,11.89,4.22,11.41,5.94,1.47,0.77,15.15,7.88
롯데케미칼(주),011170,2019/12,-43.72,-54.73,20860,42.62,7.32,-8.59,29.2,18.03,1.03,0.63,22.08,13.64
롯데케미칼(주),011170,2020/12,-67.77,-77.84,4623,41.38,2.92,-19.18,87.93,33.96,0.95,0.37,12.06,4.66
롯데케미칼(주),011170,2021/12,330.26,749.16,39260,48.01,8.47,48.25,13.84,8.03,1.02,0.59,14.68,8.51
롯데케미칼(주),011170,2022/12,0,-95.42,1802,55.14,-3.42,22.93,0,0,0.73,0.44,0,0
메리츠증권(주),008560,2007/03,,,,,,,,,,,,
메리츠증권(주),008560,2008/03,,,,,,,,,,,,
메리츠증권(주),008560,2009/03,,,,,,,,,,,,
메리츠증권(주),008560,2010/03,,,,,,,,,,,,
메리츠증권(주),008560,2011/03,,,,,,,,,,,,
메리츠증권(주),008560,2012/03,,,,,,,,,,,,
메리츠증권(주),008560,2013/03,,,,,,,,,,,,
메리츠증권(주),008560,2014/12,,,,,,,,,,,,
메리츠증권(주),008560,2015/12,,,,,,,,,,,,
메리츠증권(주),008560,2016/12,,,,,,,,,,,,
메리츠증권(주),008560,2017/12,,,,,,,,,,,,
메리츠증권(주),008560,2018/12,,,,,,,,,,,,
메리츠증권(주),008560,2019/12,,,,,,,,,,,,
메리츠증권(주),008560,2020/12,,,,,,,,,,,,
메리츠증권(주),008560,2021/12,,,,,,,,,,,,
메리츠증권(주),008560,2022/12,,,,,,,,,,,,
명신산업(주),009900,2007/12,,,,,,,,,,,,
명신산업(주),009900,2008/12,,,,,,,,,,,,
명신산업(주),009900,2009/12,,,,,,,,,,,,
명신산업(주),009900,2010/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2011/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2012/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2013/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2014/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2015/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2016/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2017/12,,,,,,,0,0,0,0,0,0
명신산업(주),009900,2018/12,0,0,0,514.68,4.06,0,0,0,0,0,0,0
명신산업(주),009900,2019/12,326.82,883.48,14194,360.47,7.68,125.38,0,0,0,0,0,0
명신산업(주),009900,2020/12,11.09,0,-2670,159.12,8.18,4.29,0,0,1.4,0.3,6.23,1.32
명신산업(주),009900,2021/12,-14.69,0,956,142.18,5.1,36.92,244.62,112.47,15.97,7.34,329.71,151.59
명신산업(주),009900,2022/12,124.59,89.06,1633,142.12,8.37,36.79,94.74,43.52,8.58,3.94,66.43,30.52
미래에셋증권(주),006800,2007/03,,,,,,,,,,,,
미래에셋증권(주),006800,2008/03,,,,,,,,,,,,
미래에셋증권(주),006800,2009/03,,,,,,,,,,,,
미래에셋증권(주),006800,2010/03,,,,,,,,,,,,
미래에셋증권(주),006800,2011/03,,,,,,,,,,,,
미래에셋증권(주),006800,2012/03,,,,,,,,,,,,
미래에셋증권(주),006800,2013/03,,,,,,,,,,,,
미래에셋증권(주),006800,2014/12,,,,,,,,,,,,
미래에셋증권(주),006800,2015/12,,,,,,,,,,,,
미래에셋증권(주),006800,2016/12,,,,,,,,,,,,
미래에셋증권(주),006800,2017/12,,,,,,,,,,,,
미래에셋증권(주),006800,2018/12,,,,,,,,,,,,
미래에셋증권(주),006800,2019/12,,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,,,,,,,,,,,,
미래에셋증권(주),006800,2021/12,,,,,,,,,,,,
미래에셋증권(주),006800,2022/12,,,,,,,,,,,,
삼성SDI(주),006400,2007/12,0,0,-13969,49.91,-11.12,0,0,0,0.85,0.55,29.7,19.39
삼성SDI(주),006400,2008/12,0,0,904,41.92,2.51,2.99,111.89,63.35,0.97,0.55,6.15,3.48
삼성SDI(주),006400,2009/12,101.61,459.91,5060,39.28,5.42,-6.62,48.76,14.38,1.75,0.51,18.15,5.35
삼성SDI(주),006400,2010/12,6.94,63.61,8203,27.33,5.6,3.48,59.46,39.32,1.57,1.04,24.01,15.88
삼성SDI(주),006400,2011/12,-28.97,-10.11,7341,35.04,3.74,6.24,0,0,1.89,0.89,216.9,102.69
삼성SDI(주),006400,2012/12,-8.27,359.69,33885,44.03,3.24,6.01,3.18,2.35,1.05,0.78,24.57,18.2
삼성SDI(주),006400,2013/12,0,-91.12,2957,39.95,-0.55,-13.08,0,0,1.29,0.78,22.48,13.54
삼성SDI(주),006400,2014/12,0,0,-1517,35.02,1.29,9.13,0,0,0.92,0.53,182.95,105.73
삼성SDI(주),006400,2015/12,0,0,766,44.18,-0.79,38.27,0,0,0.99,0.51,39.19,20.29
삼성SDI(주),006400,2016/12,0,307.47,3133,35.9,-17.81,-31.29,0,0,0.89,0.62,0,0
삼성SDI(주),006400,2017/12,0,199.55,9824,37.54,1.85,21.55,165.46,72.12,1.65,0.72,0,0
삼성SDI(주),006400,2018/12,511.64,6.68,10484,58.28,7.81,44.87,35.27,22.49,1.77,1.13,0,0
삼성SDI(주),006400,2019/12,-35.36,-49.15,5331,56.81,4.58,10.25,90.24,68.38,1.68,1.28,21.46,16.26
삼성SDI(주),006400,2020/12,45.26,61.19,8593,61.2,5.94,11.86,204.04,58.3,4.03,1.15,60.93,17.41
삼성SDI(주),006400,2021/12,0,0,17492,69.99,7.88,0,97.69,70.79,4.96,3.59,61.6,44.64
삼성SDI(주),006400,2022/12,69.36,66.88,29191,75.74,8.98,48.48,63.65,37.6,4.44,2.62,44.52,26.3
삼성물산(주),028260,2007/12,,,,,,,,,,,,
삼성물산(주),028260,2008/12,,,,,,,,,,,,
삼성물산(주),028260,2009/12,,,,,,,,,,,,
삼성물산(주),028260,2010/12,,,,,,,0,0,0,0,0,0
삼성물산(주),028260,2011/12,,,,,,,0,0,0,0,0,0
삼성물산(주),028260,2012/12,0,0,59808,74.56,4.44,0,0,0,0,0,0,0
삼성물산(주),028260,2013/12,-16.77,-67.91,21106,116.6,3.44,7.4,0,0,0,0,0,0
삼성물산(주),028260,2014/12,92.1,907.72,4284,79.96,4.16,59,1.08,0.68,0.09,0.06,10.62,6.67
삼성물산(주),028260,2015/12,-82.6,502.84,20636,131.31,0.28,160.15,14.01,7.93,2.12,1.2,0,0
삼성물산(주),028260,2016/12,275.69,-96.09,650,110.65,0.5,110.59,79.18,52.32,1.87,1.24,25.16,16.63
삼성물산(주),028260,2017/12,531.62,495.95,3879,95.02,3.01,4.19,62.14,48.72,1.35,1.06,35.6,27.91
삼성물산(주),028260,2018/12,25.26,167.71,10384,88.06,3.54,6.41,23.7,15.5,1.54,1.01,17.4,11.38
삼성물산(주),028260,2019/12,-21.48,-38.69,6366,71.98,2.82,-1.27,42.43,29.74,1.05,0.73,0,0
삼성물산(주),028260,2020/12,-1.12,-1.39,6278,64.91,2.84,-1.77,83.39,43.47,0.98,0.51,27.79,14.49
삼성물산(주),028260,2021/12,0,0,9913,65.64,3.47,0,15.74,10.23,1.1,0.72,30.91,20.09
삼성물산(주),028260,2022/12,111.42,25.02,12460,84.52,5.86,25.27,16.38,13.09,1.03,0.82,70.05,55.99
삼성바이오로직스(주),207940,2012/12,,,,,,,,,,,,
삼성바이오로직스(주),207940,2013/12,0,0,0,63.32,-334.55,0,0,0,0,0,0,0
삼성바이오로직스(주),207940,2014/12,0,0,-4800,104.99,-99.81,140.93,0,0,0,0,0,0
삼성바이오로직스(주),207940,2015/12,,,,,,,0,0,0,0,0,0
삼성바이오로직스(주),207940,2016/12,,,,,,,0,0,1.26,0.85,0,0
삼성바이오로직스(주),207940,2017/12,,,,,,,0,0,6.92,2.51,182.84,66.25
삼성바이오로직스(주),207940,2018/12,,,,,,,177.14,82.96,9.6,4.5,0,0
삼성바이오로직스(주),207940,2019/12,,,,,,,144.13,78.75,6.75,3.69,2880.25,1573.71
삼성바이오로직스(주),207940,2020/12,0,0,3642,39.69,25.14,0,232,92.8,19.59,7.84,287.39,114.96
삼성바이오로직스(주),207940,2021/12,0,0,5949,59.68,34.27,0,163.7,106.16,20.48,13.28,153.33,99.44
삼성바이오로직스(주),207940,2022/12,83.07,102.76,11442,84.56,32.77,91.41,93.6,70.35,8.86,6.66,77.34,58.13
삼성생명보험(주),032830,2007/03,,,,,,,,,,,,
삼성생명보험(주),032830,2008/03,,,,,,,,,,,,
삼성생명보험(주),032830,2009/03,,,,,,,,,,,,
삼성생명보험(주),032830,2010/03,,,,,,,,,,,,
삼성생명보험(주),032830,2011/03,,,,,,,,,,,,
삼성생명보험(주),032830,2012/03,,,,,,,,,,,,
삼성생명보험(주),032830,2013/03,,,,,,,,,,,,
삼성생명보험(주),032830,2014/12,,,,,,,,,,,,
삼성생명보험(주),032830,2015/12,,,,,,,,,,,,
삼성생명보험(주),032830,2016/12,,,,,,,,,,,,
삼성생명보험(주),032830,2017/12,,,,,,,,,,,,
삼성생명보험(주),032830,2018/12,,,,,,,,,,,,
삼성생명보험(주),032830,2019/12,,,,,,,,,,,,
삼성생명보험(주),032830,2020/12,,,,,,,,,,,,
삼성생명보험(주),032830,2021/12,,,,,,,,,,,,
삼성생명보험(주),032830,2022/12,,,,,,,,,,,,
삼성에스디에스(주),018260,2007/12,,,,,,,,,,,,
삼성에스디에스(주),018260,2008/12,,,,,,,,,,,,
삼성에스디에스(주),018260,2009/12,0,0,0,51.63,11.2,0,0,0,0,0,0,0
삼성에스디에스(주),018260,2010/12,25.4,24.33,0,38.38,9.8,43.32,0,0,0,0,0,0
삼성에스디에스(주),018260,2011/12,-0.4,-0.02,0,36.84,8.87,10.05,0,0,0,0,0,0
삼성에스디에스(주),018260,2012/12,32.03,21.87,0,37.61,9.14,28.13,0,0,0,0,0,0
삼성에스디에스(주),018260,2013/12,-9.39,-21.08,0,36.48,7.18,15.41,0,0,0,0,0,0
삼성에스디에스(주),018260,2014/12,17.36,32.18,5338,31.61,7.51,12.08,106.97,67.62,9.71,6.14,39.54,24.99
삼성에스디에스(주),018260,2015/12,-0.87,6.33,5676,32.55,7.49,-0.56,75.33,50.04,7,4.65,40.13,26.66
삼성에스디에스(주),018260,2016/12,6.6,5.66,5997,29.31,7.67,4.16,83.63,39.42,5.01,2.36,74.53,35.13
삼성에스디에스(주),018260,2017/12,16.66,14.33,6856,27.25,7.87,13.68,44.48,26.27,3.75,2.21,26.4,15.59
삼성에스디에스(주),018260,2018/12,19.93,18.68,8137,30.34,8.74,7.9,39.09,25.77,4.35,2.87,21.48,14.16
삼성에스디에스(주),018260,2019/12,12.85,17.01,9521,34.14,9.24,6.83,35.51,28.01,3.59,2.83,32.64,25.74
삼성에스디에스(주),018260,2020/12,-11.97,-39.79,5733,33.47,7.91,2.78,60.08,38.46,3.08,1.97,23.78,15.22
삼성에스디에스(주),018260,2021/12,0,0,7901,41.29,5.93,0,54.21,33.66,3.34,2.07,32.71,20.31
삼성에스디에스(주),018260,2022/12,13.36,79.94,14218,41.17,5.32,26.45,23.06,16.49,2.16,1.55,22.8,16.31
삼성엔지니어링(주),028050,2007/12,0,0,3806,202.86,6.64,0,36.14,9.99,12.1,3.34,19.36,5.35
삼성엔지니어링(주),028050,2008/12,24.25,28.5,4964,233.86,5.93,38.97,23.36,5.69,8.78,2.14,46.91,11.43
삼성엔지니어링(주),028050,2009/12,83.97,36.63,6842,248.8,8.34,30.89,18.85,6.09,7.01,2.26,6.72,2.17
삼성엔지니어링(주),028050,2010/12,22.37,30.8,9032,269.44,7.76,31.5,23.05,10.81,9.59,4.5,55.64,26.09
삼성엔지니어링(주),028050,2011/12,73.99,51.27,13892,295.07,7.71,75.03,23.64,13.88,9.77,5.74,0,0
삼성엔지니어링(주),028050,2012/12,2.09,2.05,14173,226.06,6.4,23.04,19.69,10.87,6.51,3.59,41.44,22.87
삼성엔지니어링(주),028050,2013/12,0,0,-19128,554.64,-10.48,-14.28,0,0,8.49,2.65,0,0
삼성엔지니어링(주),028050,2014/12,0,0,1487,545.29,1.82,-9.13,0,0,4.48,1.91,11.85,5.05
삼성엔지니어링(주),028050,2015/12,0,0,-35301,0,-22.58,-27.72,0,0,0,0,0,0
삼성엔지니어링(주),028050,2016/12,0,0,155,458.36,1.02,8.84,0,0,3.23,1.93,14.83,8.86
삼성엔지니어링(주),028050,2017/12,-69.48,0,-329,419.71,0.39,-21.35,0,0,3.98,2.62,0,0
삼성엔지니어링(주),028050,2018/12,804.39,0,313,362.96,3.59,-0.84,144.36,88.76,5.39,3.31,5.77,3.55
삼성엔지니어링(주),028050,2019/12,115.24,423.08,1637,252.51,6.61,16.92,25.64,18.63,4.38,3.18,6.41,4.66
삼성엔지니어링(주),028050,2020/12,-14.56,-21.31,1288,200.66,5.35,5.59,16.51,5.84,3.26,1.15,0,0
삼성엔지니어링(주),028050,2021/12,39.34,47.47,1900,209.04,6.72,10.93,31.59,13.17,4.21,1.75,29.14,12.14
삼성엔지니어링(주),028050,2022/12,39.67,78.57,3392,204.56,6.99,34.3,18.02,11.75,3.4,2.22,3654.21,2382.34
삼성전기(주),009150,2007/12,0,0,1462,82.22,4.78,0,46.23,21.5,2.72,1.26,11.93,5.55
삼성전기(주),009150,2008/12,-18.61,-57.45,624,91.47,3.2,21.75,92,45.76,2.3,1.14,18.35,9.13
삼성전기(주),009150,2009/12,252.08,490.78,3685,98.01,8.69,29.55,42.2,12.31,3.6,1.05,18.49,5.39
삼성전기(주),009150,2010/12,61.37,95.45,7171,79.76,11.17,25.55,28.49,16.24,3.9,2.23,27.13,15.46
삼성전기(주),009150,2011/12,-58.76,-36.99,4510,89.09,5.32,-13.45,36.39,15.61,3.39,1.45,32.93,14.13
삼성전기(주),009150,2012/12,80.91,26.13,5685,73.78,7.34,31.18,17.53,12.12,2.4,1.66,13.75,9.51
삼성전기(주),009150,2013/12,-20.07,-25.08,4257,68.75,5.62,4.34,32.41,22.72,2.05,1.43,14.12,9.9
삼성전기(주),009150,2014/12,-99.64,52.22,6481,66.25,0.02,-13.48,12.84,6.84,1.37,0.73,0,0
삼성전기(주),009150,2015/12,17881.4,-97.77,146,68.45,4.88,-13.54,53.73,31.98,1.61,0.96,87.83,52.27
삼성전기(주),009150,2016/12,-91.9,31.45,193,76.66,0.4,-2.32,0,0,1.26,0.89,43.46,30.76
삼성전기(주),009150,2017/12,1154.96,999.71,2139,79.32,4.48,13.35,0,0,2.5,1.09,36.15,15.74
삼성전기(주),009150,2018/12,232.48,305.74,8685,74.77,12.43,19.81,40.55,21.72,3.44,1.84,16.81,9
삼성전기(주),009150,2019/12,-27.9,-21.63,6806,59.74,9.13,-1.86,22.14,14.78,2.38,1.59,183.66,122.59
삼성전기(주),009150,2020/12,12.97,17.43,7993,56.09,10.1,2.09,38.87,17.74,3.18,1.45,18.7,8.54
삼성전기(주),009150,2021/12,0,0,11811,44.68,15.37,0,21.37,14.66,3.47,2.38,20.26,13.9
삼성전기(주),009150,2022/12,-20.45,9.87,12977,42.94,12.55,-2.59,22.02,12,2.82,1.54,34.94,19.05
삼성전자(주),005930,2007/12,0,0,49502,66.83,9.11,0,15.74,11.46,2.34,1.7,8.81,6.41
삼성전자(주),005930,2008/12,-32.78,-25.53,37684,67.35,4.97,23.13,23.52,12.41,2.29,1.21,12.22,6.45
삼성전자(주),005930,2009/12,81.13,73.21,64888,53.58,8.01,12.39,22.72,12.02,2.18,1.15,11.2,5.92
삼성전자(주),005930,2010/12,58.32,65.06,105992,50.3,11.19,13.43,12.25,9.42,2.1,1.61,8.94,6.87
삼성전자(주),005930,2011/12,-6.05,-15.44,89073,52.81,9.85,6.71,18.39,11.4,2.14,1.33,10.68,6.62
삼성전자(주),005930,2012/12,78.77,73.55,154020,49.05,14.44,21.88,15.02,9.89,2.55,1.68,11.33,7.46
삼성전자(주),005930,2013/12,26.63,28.62,197841,42.7,16.08,13.72,15.03,11.47,2.29,1.75,9.47,7.23
삼성전자(주),005930,2014/12,-31.97,-22.6,153105,37.08,12.14,-9.83,17.43,12.57,2.01,1.45,13.64,9.83
삼성전자(주),005930,2015/12,5.55,-19.01,126305,35.25,13.16,-2.69,20.99,14.36,1.97,1.35,13.32,9.11
삼성전자(주),005930,2016/12,10.7,19.9,157967,35.87,14.49,0.6,26.89,15.99,2.38,1.42,12.98,7.72
삼성전자(주),005930,2017/12,83.46,84.45,299868,40.68,22.39,18.68,15.3,9.45,3.02,1.87,11.33,7
삼성전자(주),005930,2018/12,9.77,6.16,6461,36.97,24.16,1.75,12.04,0.17,2.36,0.03,8.91,0.13
삼성전자(주),005930,2019/12,-52.84,-51,3166,34.12,12.05,-5.48,25.35,16.3,2.32,1.49,17.07,10.98
삼성전자(주),005930,2020/12,29.62,21.32,3841,37.07,15.2,2.78,35.37,18.4,3.38,1.76,14.72,7.66
삼성전자(주),005930,2021/12,43.45,50.41,5777,39.92,18.47,18.07,21.23,14.98,3.61,2.55,12.83,9.05
삼성전자(주),005930,2022/12,-15.99,39.46,8057,26.41,14.35,8.09,21.32,13.84,2.73,1.77,12.1,7.86
삼성중공업(주),010140,2007/12,0,0,2178,492.23,5.31,0,27.22,9.64,7.77,2.75,9.53,3.38
삼성중공업(주),010140,2008/12,64.06,22.98,2759,1053.99,6.94,25.5,16.53,4.09,4.88,1.21,8.88,2.19
삼성중공업(주),010140,2009/12,16.35,17.56,3253,625.77,6.56,23.03,11.5,6.72,2.92,1.71,0,0
삼성중공업(주),010140,2010/12,65.96,42.54,4626,356.16,10.9,-0.04,10.2,4.97,2.6,1.27,10.42,5.07
삼성중공업(주),010140,2011/12,-19.04,-14.9,3930,253.44,8.66,1.87,13.34,6.15,2.61,1.2,8.42,3.88
삼성중공업(주),010140,2012/12,3.94,-6.44,3673,214.88,8.32,8.2,13.2,8.65,1.92,1.26,0,0
삼성중공업(주),010140,2013/12,-24.17,-20.62,2914,198.11,6.16,2.38,16.21,10.55,1.91,1.24,20.58,13.39
삼성중공업(주),010140,2014/12,-79.98,-76.4,693,207.23,1.42,-13.18,79.45,40.8,1.69,0.87,0,0
삼성중공업(주),010140,2015/12,0,0,-5879,305.59,-15.46,-24.57,0,0,1.22,0.58,11.42,5.39
삼성중공업(주),010140,2016/12,0,0,-485,174.37,-1.41,7.2,0,0,0.56,0.35,0,0
삼성중공업(주),010140,2017/12,0,0,-930,138.35,-6.63,-24.13,0,0,0.97,0.49,13.01,6.55
삼성중공업(주),010140,2018/12,0,0,-729,111.72,-7.77,-33.36,0,0,0.85,0.51,33.92,20.2
삼성중공업(주),010140,2019/12,0,0,-2170,159.1,-8.39,39.59,0,0,1.17,0.79,0,0
삼성중공업(주),010140,2020/12,0,0,-2454,247.54,-15.37,-6.66,0,0,1.36,0.53,0,0
삼성중공업(주),010140,2021/12,0,0,-2174,196.26,-19.81,0,0,0,-0.8,-0.5,-4.1,-2.6
삼성중공업(주),010140,2022/12,0,0,-725,305.71,-14.37,-10.23,0,0,1.61,1.25,0,0
삼성증권(주),016360,2007/03,,,,,,,,,,,,
삼성증권(주),016360,2008/03,,,,,,,,,,,,
삼성증권(주),016360,2009/03,,,,,,,,,,,,
삼성증권(주),016360,2010/03,,,,,,,,,,,,
삼성증권(주),016360,2011/03,,,,,,,,,,,,
삼성증권(주),016360,2012/03,,,,,,,,,,,,
삼성증권(주),016360,2013/03,,,,,,,,,,,,
삼성증권(주),016360,2014/12,,,,,,,,,,,,
삼성증권(주),016360,2015/12,,,,,,,,,,,,
삼성증권(주),016360,2016/12,,,,,,,,,,,,
삼성증권(주),016360,2017/12,,,,,,,,,,,,
삼성증권(주),016360,2018/12,,,,,,,,,,,,
삼성증권(주),016360,2019/12,,,,,,,,,,,,
삼성증권(주),016360,2020/12,,,,,,,,,,,,
삼성증권(주),016360,2021/12,,,,,,,,,,,,
삼성증권(주),016360,2022/12,,,,,,,,,,,,
삼성카드(주),029780,2007/12,,,,,,,,,,,,
삼성카드(주),029780,2008/12,,,,,,,,,,,,
삼성카드(주),029780,2009/12,,,,,,,,,,,,
삼성카드(주),029780,2010/12,,,,,,,,,,,,
삼성카드(주),029780,2011/12,,,,,,,,,,,,
삼성카드(주),029780,2012/12,,,,,,,,,,,,
삼성카드(주),029780,2013/12,,,,,,,,,,,,
삼성카드(주),029780,2014/12,,,,,,,,,,,,
삼성카드(주),029780,2015/12,,,,,,,,,,,,
삼성카드(주),029780,2016/12,,,,,,,,,,,,
삼성카드(주),029780,2017/12,,,,,,,,,,,,
삼성카드(주),029780,2018/12,,,,,,,,,,,,
삼성카드(주),029780,2019/12,,,,,,,,,,,,
삼성카드(주),029780,2020/12,,,,,,,,,,,,
삼성카드(주),029780,2021/12,,,,,,,,,,,,
삼성카드(주),029780,2022/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2007/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2008/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2009/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2010/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2011/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2012/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2013/03,,,,,,,,,,,,
삼성화재해상보험(주),000810,2014/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2015/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2016/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2017/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2018/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2019/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2020/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2021/12,,,,,,,,,,,,
삼성화재해상보험(주),000810,2022/12,,,,,,,,,,,,
세방전지(주),004490,2007/12,,,,,,,7.48,4.28,0.82,0.47,0,0
세방전지(주),004490,2008/12,,,,,,,5.07,1.15,1.56,0.35,2.9,0.66
세방전지(주),004490,2009/12,,,,,,,6.66,2.87,1.49,0.64,9.43,4.06
세방전지(주),004490,2010/12,,,,,,,5.6,3.39,1.25,0.76,4.29,2.6
세방전지(주),004490,2011/12,,,,,,,6.59,4.29,1.44,0.94,8.37,5.45
세방전지(주),004490,2012/12,,,,,,,7.4,5.97,1.25,1.01,4.96,4
세방전지(주),004490,2013/12,,,,,,,11.99,8.59,1.31,0.94,14.83,10.63
세방전지(주),004490,2014/12,,,,,,,12.54,8.23,1.11,0.73,10.13,6.65
세방전지(주),004490,2015/12,0,0,5706,30.38,9.97,0,10.18,6.48,1.06,0.68,11.22,7.14
세방전지(주),004490,2016/12,-22,-20.33,4568,31.45,7.75,0.37,9.79,7.79,0.76,0.61,6.76,5.38
세방전지(주),004490,2017/12,-6.07,6.03,4843,28.67,6.29,15.76,8.53,6.98,0.64,0.53,7.04,5.76
세방전지(주),004490,2018/12,59.35,45.06,7025,29.06,9.42,6.28,5.88,4.54,0.58,0.45,3.7,2.85
세방전지(주),004490,2019/12,-5.04,-18.85,5701,43.24,9.28,-3.55,9.31,6.45,0.68,0.47,10.7,7.41
세방전지(주),004490,2020/12,-18.29,-15.43,4916,33.28,6.89,9.99,17.59,5.14,0.98,0.29,7.38,2.15
세방전지(주),004490,2021/12,15.47,27.24,6291,38.98,7.37,7.92,23.99,11.07,1.76,0.81,0,0
세방전지(주),004490,2022/12,-18.67,-49.2,3222,34.59,5.5,8.96,24.33,9.98,0.98,0.4,18.48,7.58
신풍제약(주),019170,2007/12,0,0,2520,90.82,11.56,0,17.7,9.43,1.39,0.74,16.21,8.64
신풍제약(주),019170,2008/12,62.88,36.28,3437,109.96,16.6,13.39,9.59,2.81,0.93,0.27,4.75,1.39
신풍제약(주),019170,2009/12,12.9,74.69,6012,113.44,16.23,15.48,5.99,3.19,0.89,0.47,13.16,7
신풍제약(주),019170,2010/12,20,4.66,628,134.88,18.33,6.29,6.82,4.63,0.97,0.66,66.34,45.04
신풍제약(주),019170,2011/12,-9.51,12.85,688,110.44,16.67,-0.53,72.54,5.06,10.98,0.76,60.57,4.22
신풍제약(주),019170,2012/12,-36.72,-42.18,382,101.18,10.96,-3.71,26.76,10.3,2.2,0.85,12.85,4.95
신풍제약(주),019170,2013/12,2.38,-62.18,139,108.8,11.49,-2.35,125.77,75.36,1.82,1.09,62.61,37.51
신풍제약(주),019170,2014/12,-22.41,-38.4,0,113.72,8.74,2,81.91,62.25,1.34,1.02,1113.59,846.33
신풍제약(주),019170,2015/12,-79.47,-64.37,0,108.79,2.02,-11.05,369.3,208.25,1.75,0.99,31.62,17.83
신풍제약(주),019170,2016/12,92.89,0,0,91.38,3.93,-0.92,0,0,3.21,1.09,36.51,12.36
신풍제약(주),019170,2017/12,6.88,0,25,81.3,4.41,-4.71,0,0,2.24,1.41,45.61,28.63
신풍제약(주),019170,2018/12,-4.87,126.18,56,81.35,4.14,1.29,557.92,258.61,3.44,1.59,22.16,10.27
신풍제약(주),019170,2019/12,-27.74,89.88,107,79.57,2.95,1.24,109.02,61.62,2.35,1.33,27.71,15.66
신풍제약(주),019170,2020/12,40.04,-6.03,0,29.68,3.97,4.23,7745.99,227.67,32.41,0.95,636.18,18.7
신풍제약(주),019170,2021/12,0,0,0,10.55,-7.56,-4.31,0,0,22.28,4.85,0,0
신풍제약(주),019170,2022/12,0,0,0,9.31,-16.25,10.6,0,0,9.51,3.24,0,0
쌍용씨앤이(주),003410,2007/12,0,0,79,139.02,1.9,0,335.75,203.26,1.38,0.84,43.12,26.1
쌍용씨앤이(주),003410,2008/12,0,0,-2142,187.24,-0.23,10.76,0,0,1.61,0.36,0,0
쌍용씨앤이(주),003410,2009/12,0,0,705,126.65,5.11,2.99,11.63,5.03,0.82,0.35,6.64,2.87
쌍용씨앤이(주),003410,2010/12,52.18,-92.92,42,173.39,7.02,10.72,356.98,183.95,0.75,0.39,4.09,2.11
쌍용씨앤이(주),003410,2011/12,-38.78,0,-626,179.45,3.91,10.04,0,0,0.84,0.32,8.86,3.41
