회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
(주)영풍,000670,2018/12,36552635,-29965600,1381855682
(주)영풍,000670,2019/12,76098143,49965907,1347979588
(주)영풍,000670,2020/12,46400859,23522807,1233370463
(주)영풍,000670,2021/12,-13116994,-72816349,1334459544
(주)영풍,000670,2022/12,-42929153,-107770435,1793609461
(주)오뚜기,007310,2006/12,,,
(주)오뚜기,007310,2007/12,45965791,58667334,1058467793
(주)오뚜기,007310,2008/12,52743517,71156866,1251725734
(주)오뚜기,007310,2009/12,60856631,65263084,1363914606
(주)오뚜기,007310,2010/12,52708079,67138747,1372965355
(주)오뚜기,007310,2011/12,61238803,76016779,1513049729
(주)오뚜기,007310,2012/12,61833377,95702404,1652592402
(주)오뚜기,007310,2013/12,75366334,90069478,1697865048
(주)오뚜기,007310,2014/12,87711139,105572557,1745067705
(주)오뚜기,007310,2015/12,94004047,118672104,1829762301
(주)오뚜기,007310,2016/12,119661525,125859757,1959104904
(주)오뚜기,007310,2017/12,104168346,129473403,2050191923
(주)오뚜기,007310,2018/12,139426984,136298400,2097129576
(주)오뚜기,007310,2019/12,95988847,126105262,2108629851
(주)오뚜기,007310,2020/12,137758586,155241928,2305213296
(주)오뚜기,007310,2021/12,100917788,133099561,2414545654
(주)오뚜기,007310,2022/12,185342779,156754357,2759810713
(주)오리온,271560,2017/12,34264074,45022767,399269518
(주)오리온,271560,2018/12,70764569,92211127,711901798
(주)오리온,271560,2019/12,76477932,107773818,732834534
(주)오리온,271560,2020/12,75658937,114170090,769223241
(주)오리온,271560,2021/12,92263402,130936069,807371801
(주)오리온,271560,2022/12,104657276,140231959,939112572
(주)오리온홀딩스,001800,2006/12,,,
(주)오리온홀딩스,001800,2007/12,65971858,30062394,536157054
(주)오리온홀딩스,001800,2008/12,-29044176,31893651,558431124
(주)오리온홀딩스,001800,2009/12,37056349,52898053,597792855
(주)오리온홀딩스,001800,2010/12,166405447,239809912,664146778
(주)오리온홀딩스,001800,2011/12,45988202,76725828,757148093
(주)오리온홀딩스,001800,2012/12,5837203,61948759,820657451
(주)오리온홀딩스,001800,2013/12,10930388,47477761,792163680
(주)오리온홀딩스,001800,2014/12,5208975,44731483,751706999
(주)오리온홀딩스,001800,2015/12,15353749,95148644,707437986
(주)오리온홀딩스,001800,2016/12,50953889,78674433,679379953
(주)오리온홀딩스,001800,2017/12,2228910800,-711940,13596540
(주)오리온홀딩스,001800,2018/12,22915861,15280577,26308919
(주)오리온홀딩스,001800,2019/12,7965796,17597906,28973423
(주)오리온홀딩스,001800,2020/12,13482161,13166359,26051792
(주)오리온홀딩스,001800,2021/12,23625305,14974703,27554079
(주)오리온홀딩스,001800,2022/12,19122439,18313544,30498602
(주)우리금융지주,316140,2019/12,,,
(주)우리금융지주,316140,2020/12,,,
(주)우리금융지주,316140,2021/12,,,
(주)우리금융지주,316140,2022/12,,,
(주)유한양행,000100,2006/12,,,
(주)유한양행,000100,2007/12,91954234,59287163,482204804
(주)유한양행,000100,2008/12,125683158,69122006,595720037
(주)유한양행,000100,2009/12,121326960,75872098,630347320
(주)유한양행,000100,2010/12,134322194,92065807,649324308
(주)유한양행,000100,2011/12,83102956,49202254,667652366
(주)유한양행,000100,2012/12,69573279,30404632,762793054
(주)유한양행,000100,2013/12,71885881,55971011,931612328
(주)유한양행,000100,2014/12,81421508,67141165,1008179739
(주)유한양행,000100,2015/12,107484671,70693047,1120937094
(주)유한양행,000100,2016/12,122400549,72261498,1312018359
(주)유한양행,000100,2017/12,110732277,80357750,1451988376
(주)유한양행,000100,2018/12,81493570,60940708,1506765993
(주)유한양행,000100,2019/12,53953369,40360545,1463260524
(주)유한양행,000100,2020/12,193309898,115964232,1567941075
(주)유한양행,000100,2021/12,113865557,61170450,1624133429
(주)유한양행,000100,2022/12,130274124,41119507,1726364617
(주)이마트,139480,2011/12,247595480,595341586,7200793277
(주)이마트,139480,2012/12,307327216,775931250,10939021197
(주)이마트,139480,2013/12,483323099,759219730,10780080909
(주)이마트,139480,2014/12,314767630,656838271,10838213347
(주)이마트,139480,2015/12,488693382,629419697,11148885582
(주)이마트,139480,2016/12,384004686,633213096,11631228087
(주)이마트,139480,2017/12,640880089,638449082,12450694738
(주)이마트,139480,2018/12,361994019,489337832,13148336659
(주)이마트,139480,2019/12,291146048,251140472,13154820006
(주)이마트,139480,2020/12,560701081,294969300,14213755650
(주)이마트,139480,2021/12,774712462,265917891,15053811468
(주)이마트,139480,2022/12,1050709937,258855639,15486823899
(주)제일기획,030000,2006/12,,,
(주)제일기획,030000,2007/12,58953428,39712883,514610557
(주)제일기획,030000,2008/12,87467130,33232314,575344421
(주)제일기획,030000,2009/12,91049613,47456066,540277912
(주)제일기획,030000,2010/12,87302716,85954537,614599358
(주)제일기획,030000,2011/12,79294182,67502651,720415932
(주)제일기획,030000,2012/12,57749641,56949870,853637925
(주)제일기획,030000,2013/12,52254377,51097178,926525014
(주)제일기획,030000,2014/12,54513762,31477422,882392506
(주)제일기획,030000,2015/12,26572381,31568494,819850042
(주)제일기획,030000,2016/12,50248917,63987895,1022947827
(주)제일기획,030000,2017/12,89246140,56602611,1062990039
(주)제일기획,030000,2018/12,79285573,54947129,1198292622
(주)제일기획,030000,2019/12,106467467,63730801,1150057693
(주)제일기획,030000,2020/12,118262134,77559956,870684464
(주)제일기획,030000,2021/12,94479101,78101553,1017011069
(주)제일기획,030000,2022/12,62923623,100830968,1280522528
(주)종근당,185750,2013/12,4416974,7538973,86318152
(주)종근당,185750,2014/12,35153741,53930224,544129759
(주)종근당,185750,2015/12,-6772741,42705086,592493474
(주)종근당,185750,2016/12,40946103,61249545,831985530
(주)종근당,185750,2017/12,53637065,78116736,884277078
(주)종근당,185750,2018/12,42568672,78005020,955704717
(주)종근당,185750,2019/12,53881646,77025459,1078617770
(주)종근당,185750,2020/12,88684543,126607800,1300544358
(주)종근당,185750,2021/12,39417064,94085136,1333988910
(주)종근당,185750,2022/12,82941336,107106911,1472343921
(주)지누스,013890,2006/12,,,
(주)지누스,013890,2007/12,,,
(주)지누스,013890,2008/12,,,
(주)지누스,013890,2009/12,,,
(주)지누스,013890,2010/12,,,
(주)지누스,013890,2011/12,,,
(주)지누스,013890,2012/12,,,
(주)지누스,013890,2013/12,,,
(주)지누스,013890,2014/12,,,
(주)지누스,013890,2015/12,,,
(주)지누스,013890,2016/12,,,
(주)지누스,013890,2017/12,25883878,41441833,299097493
(주)지누스,013890,2018/12,12445916,18525616,188105041
(주)지누스,013890,2019/12,41411226,57581429,246121950
(주)지누스,013890,2020/12,83801685,66060710,203704518
(주)지누스,013890,2021/12,22503133,22898576,333176643
(주)지누스,013890,2022/12,2417491,21819621,269751716
(주)지에스,078930,2006/12,,,
(주)지에스,078930,2007/12,372399981,370412122,420163180
(주)지에스,078930,2008/12,112182738,62707536,139235879
(주)지에스,078930,2009/12,496196516,498528404,533563897
(주)지에스,078930,2010/12,128010000,170720000,213615000
(주)지에스,078930,2011/12,244827000,303955000,347939000
(주)지에스,078930,2012/12,96616000,129806000,168342000
(주)지에스,078930,2013/12,256218000,296474000,330061000
(주)지에스,078930,2014/12,164253000,219716000,253556000
(주)지에스,078930,2015/12,95395000,144418000,178162000
(주)지에스,078930,2016/12,220761000,335806000,374216000
(주)지에스,078930,2017/12,377728000,450162000,493029000
(주)지에스,078930,2018/12,421745000,469410000,506038000
(주)지에스,078930,2019/12,277528000,309032000,365336000
(주)지에스,078930,2020/12,-53296000,241300000,306286000
(주)지에스,078930,2021/12,299847000,159551000,230570000
(주)지에스,078930,2022/12,445477000,479123000,563402000
(주)지에스리테일,007070,2006/12,,,
(주)지에스리테일,007070,2007/12,36508956,69357276,2755950834
(주)지에스리테일,007070,2008/12,51973794,107170917,3218878229
(주)지에스리테일,007070,2009/12,124757112,147926220,3682463039
(주)지에스리테일,007070,2010/12,442141131,93809690,3281585767
(주)지에스리테일,007070,2011/12,91351995,102215183,3984027605
(주)지에스리테일,007070,2012/12,123167023,144691867,4502004746
(주)지에스리테일,007070,2013/12,122905619,155466377,4705551543
(주)지에스리테일,007070,2014/12,113615933,143374462,4958373995
(주)지에스리테일,007070,2015/12,161577082,215745795,6189347698
(주)지에스리테일,007070,2016/12,282290101,208207527,7186237962
(주)지에스리테일,007070,2017/12,144814544,154734673,7946892573
(주)지에스리테일,007070,2018/12,113597721,139172633,8354476258
(주)지에스리테일,007070,2019/12,114283684,180325417,8621105977
(주)지에스리테일,007070,2020/12,182909672,259756725,8569243340
(주)지에스리테일,007070,2021/12,849216327,223952770,9334986914
(주)지에스리테일,007070,2022/12,61514258,256412847,10569337717
(주)카카오,035720,2006/12,,,
(주)카카오,035720,2007/12,15633927,51497979,214508048
(주)카카오,035720,2008/12,45933856,46010660,233963083
(주)카카오,035720,2009/12,31096280,44541030,244556150
(주)카카오,035720,2010/12,90656902,93844901,345509571
(주)카카오,035720,2011/12,105288467,108125177,418717585
(주)카카오,035720,2012/12,77938312,107390222,428093977
(주)카카오,035720,2013/12,66061645,84229657,502063481
(주)카카오,035720,2014/12,160283686,182518674,487804642
(주)카카오,035720,2015/12,72897764,120590601,862085191
(주)카카오,035720,2016/12,38171457,70994505,861205412
(주)카카오,035720,2017/12,217553835,97550823,978700276
(주)카카오,035720,2018/12,90230380,122366055,1173924652
(주)카카오,035720,2019/12,-259705693,196063925,1513471073
(주)카카오,035720,2020/12,-117878819,300064492,1779194942
(주)카카오,035720,2021/12,506621418,402025255,2132915885
(주)카카오,035720,2022/12,1617331664,551113879,2456590806
(주)카카오뱅크,323410,2017/12,,,
(주)카카오뱅크,323410,2018/12,,,
(주)카카오뱅크,323410,2019/12,,,
(주)카카오뱅크,323410,2020/12,,,
(주)카카오뱅크,323410,2021/12,,,
(주)카카오뱅크,323410,2022/12,,,
(주)카카오페이,377300,2018/12,-93482830,-96505284,69525627
(주)카카오페이,377300,2019/12,-62479444,-65132969,141068802
(주)카카오페이,377300,2020/12,-17217531,-5545385,245556235
(주)카카오페이,377300,2021/12,-10731218,-401328,403416755
(주)카카오페이,377300,2022/12,96341816,33207554,482768977
(주)케이씨씨,002380,2006/12,,,
(주)케이씨씨,002380,2007/12,203072325,163343517,2097580325
(주)케이씨씨,002380,2008/12,187262120,160727565,2488127752
(주)케이씨씨,002380,2009/12,360848350,284442666,2680096605
(주)케이씨씨,002380,2010/12,317231027,186855758,2830515059
(주)케이씨씨,002380,2011/12,291706686,87698902,3016124006
(주)케이씨씨,002380,2012/12,406591685,148250349,2873047378
(주)케이씨씨,002380,2013/12,223319252,177071066,2862798450
(주)케이씨씨,002380,2014/12,288310825,222695170,3032296703
(주)케이씨씨,002380,2015/12,157017136,256804257,3067640038
(주)케이씨씨,002380,2016/12,132305136,275772684,3152300110
(주)케이씨씨,002380,2017/12,-27029661,276252492,3426493951
(주)케이씨씨,002380,2018/12,-21929627,228623755,3347335868
(주)케이씨씨,002380,2019/12,-119231068,139481368,2396603743
(주)케이씨씨,002380,2020/12,705810060,96510367,2071850766
(주)케이씨씨,002380,2021/12,63511316,79887633,2286587750
(주)케이씨씨,002380,2022/12,7342768,177791342,2701705575
(주)케이티,030200,2006/12,,,
(주)케이티,030200,2007/12,957623000,1433722000,11936382000
(주)케이티,030200,2008/12,449810000,1113389000,11784835000
(주)케이티,030200,2009/12,516533000,611550000,15906174000
(주)케이티,030200,2010/12,1248846000,2003571000,19918378000
(주)케이티,030200,2011/12,1289055000,2025926000,20166817000
(주)케이티,030200,2012/12,719352000,1074656000,18863237000
