회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),*주당순손익(IFRS)(원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원)
(주)엔씨소프트,036570,2014/03,32630725,1635,240986709,133939368,1193213845,41031461
(주)엔씨소프트,036570,2015/03,39918779,1910,349560217,143818654,1658206531,46761505
(주)엔씨소프트,036570,2016/03,58597223,2729,484544902,169355405,1649385702,55863467
(주)엔씨소프트,036570,2017/03,20646601,972,426933287,193604438,1862263436,40323379
(주)엔씨소프트,036570,2018/03,128414833,6043,844424907,428353233,2575706808,210331948
(주)엔씨소프트,036570,2019/03,101868788,4947,752907029,320780647,2459245673,96366308
(주)엔씨소프트,036570,2020/03,195709896,9497,802675402,694135538,2597273429,245670941
(주)엔씨소프트,036570,2021/03,77643604,3768,1126295891,472809839,3080265034,61527706
(주)엔씨소프트,036570,2022/03,176971795,8715,1218891865,753141256,3149951501,247951662
(주)엘에스,006260,2007/03,47887000,0,1502699000,748618000,1335214000,25109000
(주)엘에스,006260,2008/03,-11353000,-409,1927588000,865759000,1449393000,36690000
(주)엘에스,006260,2009/03,33221000,1196,194134000,45502000,1463333000,32514000
(주)엘에스,006260,2010/03,62203000,2240,208431000,70786000,1673615000,65281000
(주)엘에스,006260,2011/03,46330000,0,193517000,56163000,1653655000,49494000
(주)엘에스,006260,2012/03,59908000,2158,203241000,70217000,1688162000,64110000
(주)엘에스,006260,2013/03,60087000,2164,135405000,70393000,1722871000,63462000
(주)엘에스,006260,2014/03,45974000,1656,128540000,58753000,1736367000,47363000
(주)엘에스,006260,2015/03,47137000,1698,437893000,59709000,1755558000,51451000
(주)엘에스,006260,2016/03,21085000,759,419883000,30512000,1803916000,23364000
(주)엘에스,006260,2017/03,68156000,2455,426155000,80970000,1855699000,73824000
(주)엘에스,006260,2018/03,74694000,2548,386563000,87003000,1898169000,79203000
(주)엘에스,006260,2019/03,82627000,2976,301023000,86077000,2107914000,77947000
(주)엘에스,006260,2020/03,9936000,358,353701000,18745000,3186749000,9144000
(주)엘에스,006260,2021/03,49434000,1780,345605000,60586000,3329685000,51391000
(주)엘에스,006260,2022/03,118889000,4282,528703000,133967000,3622182000,124589000
(주)엘엑스인터내셔널,001120,2007/03,11629556,0,769714947,1238740714,465650233,24624585
(주)엘엑스인터내셔널,001120,2008/03,13989533,362,928499710,1298441788,519861698,28707176
(주)엘엑스인터내셔널,001120,2009/03,23628692,611,1272596915,896378088,637406199,38668265
(주)엘엑스인터내셔널,001120,2010/03,63638073,1646,1296814269,1357957983,739145983,44099290
(주)엘엑스인터내셔널,001120,2011/03,89320622,2310,1857183144,1723906399,960199508,36773698
(주)엘엑스인터내셔널,001120,2012/03,67375197,1743,2022480011,1641695010,1302307540,61230543
(주)엘엑스인터내셔널,001120,2013/03,39342123,1018,1792404773,1359257098,1483390702,52184324
(주)엘엑스인터내셔널,001120,2014/03,17865244,462,1696135262,1075682663,1478514628,16700183
(주)엘엑스인터내셔널,001120,2015/03,17477270,452,1519545130,843280271,1423766734,10180329
(주)엘엑스인터내셔널,001120,2016/03,18556968,480,1591514893,762107334,1237661489,5589137
(주)엘엑스인터내셔널,001120,2017/03,45111757,1167,1595944362,719359634,1215402773,30253857
(주)엘엑스인터내셔널,001120,2018/03,-86709304,-2243,1724776201,711656258,1116040827,8826177
(주)엘엑스인터내셔널,001120,2019/03,82306378,2129,1697926590,819447621,1229583818,10943107
(주)엘엑스인터내셔널,001120,2020/03,254661627,6587,1412876301,748828167,1441540165,277587
(주)엘엑스인터내셔널,001120,2021/03,61437872,1708,1381413757,943893535,1450689432,-7724491
(주)엘엑스인터내셔널,001120,2022/03,151402581,4209,1433338019,1071747813,1910064385,12632434
(주)엘지,003550,2007/03,82060318,0,393338896,159498004,4190399722,44284411
(주)엘지,003550,2008/03,302350950,1726,595993913,336692422,5431765958,308816325
(주)엘지,003550,2009/03,95913305,546,797738802,252130803,6235192974,91973645
(주)엘지,003550,2010/03,311806050,1778,766206530,346916887,6829126037,334820589
(주)엘지,003550,2011/03,284287000,1617,566438000,334753000,7077517000,307153000
(주)엘지,003550,2012/03,286986000,1632,486629000,333855000,7286850000,311485000
(주)엘지,003550,2013/03,240548000,1368,487313000,290655000,7470390000,261597000
(주)엘지,003550,2014/03,240857786,1369,478661394,297565102,7655558407,261156062
(주)엘지,003550,2015/03,243863000,1386,480983000,303347000,7838964000,263920000
(주)엘지,003550,2016/03,283616000,1613,531865000,346465000,7986249000,304651000
(주)엘지,003550,2017/03,583086000,3316,658638000,408826000,8393936000,362109000
(주)엘지,003550,2018/03,411453000,2340,725639000,461548000,8962148000,413611000
(주)엘지,003550,2019/03,501035000,2850,607903000,571101000,9247277000,523018000
(주)엘지,003550,2020/03,674160000,3835,642655000,744959000,9603524000,696115000
(주)엘지,003550,2021/03,562653000,3200,2418720000,596959000,8734757000,547856000
(주)엘지,003550,2022/03,568494000,3546,737120000,644232000,9524564000,594297000
(주)엘지생활건강,051900,2007/03,27882294,0,326762520,302884348,329019695,40488757
(주)엘지생활건강,051900,2008/03,37704807,2246,589928016,350965056,395649446,50449535
(주)엘지생활건강,051900,2009/03,47181443,2811,584841343,386575832,500632381,59573712
(주)엘지생활건강,051900,2010/03,45954183,2738,932043949,443182225,561610635,68396500
(주)엘지생활건강,051900,2011/03,73438288,4377,975566969,523095796,687033837,73274800
(주)엘지생활건강,051900,2012/03,90002072,5363,1195546584,573411978,826052279,83756022
(주)엘지생활건강,051900,2013/03,75665636,4508,1495486096,597525538,951338661,83355503
(주)엘지생활건강,051900,2014/03,89961332,5360,1295493521,615087675,1078753151,69803653
(주)엘지생활건강,051900,2015/03,95360995,5689,1639048922,782930650,1257666515,135440088
(주)엘지생활건강,051900,2016/03,170497621,10174,1391516873,943357943,1540463997,181900072
(주)엘지생활건강,051900,2017/03,173786267,10370,1434538742,994317666,1923386694,198906098
(주)엘지생활건강,051900,2018/03,225885461,13475,1107010755,1023141413,2432666379,208298607
(주)엘지생활건강,051900,2019/03,175812233,10491,1129093399,1159205314,2828581355,230451467
(주)엘지생활건강,051900,2020/03,204492729,12203,890772775,1149146608,3284491110,261776313
(주)엘지생활건강,051900,2021/03,199076117,11879,978093749,1298992866,3807939230,274812612
(주)엘지생활건강,051900,2022/03,83692767,4993,943601202,903354205,4103536479,112504033
(주)엘지에너지솔루션,373220,2021/03,128203000,641,5057985000,1818165000,7386688000,108097000
(주)엘지에너지솔루션,373220,2022/03,-136497000,-604,6282915000,2014207000,17097548000,-156126000
(주)엘지유플러스,032640,2007/03,66217448,0,1952653774,1087963799,1559176678,69087754
(주)엘지유플러스,032640,2008/03,76074902,274,1945286977,1160293920,1768612377,89876783
(주)엘지유플러스,032640,2009/03,115705097,417,1969030005,1147238393,2023905389,142683426
(주)엘지유플러스,032640,2010/03,543457000,1257,4266215000,2422492000,3922902000,583379000
(주)엘지유플러스,032640,2011/03,56352000,130,4601789000,2108508000,3843676000,89662000
(주)엘지유플러스,032640,2012/03,21357000,49,7465797000,2536853000,3808457000,67930000
(주)엘지유플러스,032640,2013/03,74787000,171,7876813000,2859043000,3812794000,124112000
(주)엘지유플러스,032640,2014/03,26533000,61,7957799000,2785017000,3975471000,113394000
(주)엘지유플러스,032640,2015/03,88784000,203,7557819000,2550240000,4214152000,161216000
(주)엘지유플러스,032640,2016/03,113272000,259,7506981000,2712974000,4481564000,173871000
(주)엘지유플러스,032640,2017/03,138719000,318,7179108000,2878225000,4843077000,208502000
(주)엘지유플러스,032640,2018/03,118529000,271,7097270000,2974164000,6523386000,190275000
(주)엘지유플러스,032640,2019/03,137075000,314,7572288000,3009454000,6857561000,198323000
(주)엘지유플러스,032640,2020/03,145695000,334,9810314000,3022730000,7101662000,211034000
(주)엘지유플러스,032640,2021/03,201201000,461,9786325000,3165548000,7423258000,266687000
(주)엘지유플러스,032640,2022/03,170996000,398,10389864000,3141271000,7695849000,256834000
(주)엘지화학,051910,2007/03,113027000,0,3271766000,2380735000,2670644000,126918000
(주)엘지화학,051910,2008/03,258432000,3102,3221193000,3448084000,3994767000,378790000
(주)엘지화학,051910,2009/03,288512000,3454,3631572000,2932027000,4991053000,416495000
(주)엘지화학,051910,2010/03,458141000,6229,4041189000,3870214000,5896272000,588096000
(주)엘지화학,051910,2011/03,565078000,7683,4460922000,4676974000,7668714000,709532000
(주)엘지화학,051910,2012/03,310361000,4219,5275923000,5050898000,9117846000,382569000
(주)엘지화학,051910,2013/03,307201000,4176,5309308000,5043380000,10214044000,368567000
(주)엘지화학,051910,2014/03,254398000,3458,5050313000,5009990000,11038620000,316975000
(주)엘지화학,051910,2015/03,236117000,3210,4345835000,4220242000,11492712000,294579000
(주)엘지화학,051910,2016/03,321121000,4366,4016391000,4203775000,12435550000,435607000
(주)엘지화학,051910,2017/03,412130000,5378,4173786000,5187315000,14313990000,591596000
(주)엘지화학,051910,2018/03,425475000,5552,6511024000,5329454000,15469885000,489211000
(주)엘지화학,051910,2019/03,194814000,2542,8691122000,5169234000,16305203000,218187000
(주)엘지화학,051910,2020/03,320708000,4185,11841522000,5459862000,16609951000,143392000
(주)엘지화학,051910,2021/03,1041427000,13370,11193563000,4442402000,17268582000,752980000
(주)엘지화학,051910,2022/03,2080491000,26703,12097032000,6314004000,19925218000,630870000
(주)영원무역,111770,2010/03,2192639,54,115040516,96221335,389407669,3276898
(주)영원무역,111770,2011/03,3141192,77,169255902,159225411,431588741,4356318
(주)영원무역,111770,2012/03,5532448,136,209272749,157982066,489227520,6880743
(주)영원무역,111770,2013/03,9209399,215,294245758,162082078,652904234,9945914
(주)영원무역,111770,2014/03,12072487,272,282249886,212941450,686446071,12652581
(주)영원무역,111770,2015/03,10767181,243,467423480,210644272,732795446,15424966
(주)영원무역,111770,2016/03,13331944,301,495724087,245492449,792591612,18112804
(주)영원무역,111770,2017/03,16734701,381,518587466,241094834,849078535,18812788
(주)영원무역,111770,2018/03,12686513,289,479253028,235696534,957455177,16322419
(주)영원무역,111770,2019/03,17057539,389,564772968,261010248,1227790239,22606790
(주)영원무역,111770,2020/03,24657666,562,521996769,237901563,1216387040,22511595
(주)영원무역,111770,2021/03,33435989,762,469530422,227065741,1275225885,25800541
(주)영원무역,111770,2022/03,37587594,857,505625482,394245210,1335985387,45497795
(주)영풍,000670,2007/03,57903951,0,517472636,234464731,774006261,37678751
(주)영풍,000670,2008/03,13495742,7796,416557863,214045434,848466107,6297777
(주)영풍,000670,2009/03,24108549,13927,331255922,152282703,964355442,2318876
(주)영풍,000670,2010/03,47052533,27585,425274442,186376041,1135441520,7584882
(주)영풍,000670,2011/03,43552796,25319,520284672,247831198,1464235677,30820688
(주)영풍,000670,2012/03,47676118,27717,584407150,273779248,1473579307,26108050
(주)영풍,000670,2013/03,40096518,23310,590552660,287067001,1547152070,22371431
(주)영풍,000670,2014/03,23329316,13562,519811087,235214324,1585983180,75682
(주)영풍,000670,2015/03,37505695,21804,559388091,237005569,1619804857,11763802
(주)영풍,000670,2016/03,50402224,29301,447150665,244326706,1679711675,15955319
(주)영풍,000670,2017/03,51350056,29852,472967403,355689330,1743573770,17610589
(주)영풍,000670,2018/03,59199773,34416,514753029,394059581,1793272324,3395220
(주)영풍,000670,2019/03,45443049,26418,477497232,324016132,1796262418,-2359913
(주)영풍,000670,2020/03,64252061,37353,452212796,294057985,1867299313,2818034
(주)영풍,000670,2021/03,68009481,39537,516977207,336664048,1896374571,3643180
(주)영풍,000670,2022/03,90904009,52847,853156460,387771614,1890925904,8359723
(주)오뚜기,007310,2007/03,10566255,0,276379998,260489386,287991010,13181222
(주)오뚜기,007310,2008/03,21408084,6225,244303612,323127560,336948322,27518556
(주)오뚜기,007310,2009/03,16217064,4764,262533008,346016918,377990188,18680928
(주)오뚜기,007310,2010/03,20569870,6069,358138510,350260916,434783686,21453684
(주)오뚜기,007310,2011/03,20684948,6103,380537529,380958968,480969388,25814252
(주)오뚜기,007310,2012/03,20077153,5945,416378761,416695975,530124528,25378165
(주)오뚜기,007310,2013/03,22979102,6805,424286946,423925576,580478962,27310162
(주)오뚜기,007310,2014/03,27529618,8152,457554682,443816897,648549269,31600632
(주)오뚜기,007310,2015/03,28763137,8518,494730742,455055613,718987100,34811513
(주)오뚜기,007310,2016/03,37667134,11154,482109061,499472352,798103253,31234989
(주)오뚜기,007310,2017/03,24640056,7317,504539251,514291292,880356666,25475273
(주)오뚜기,007310,2018/03,31943101,9486,522343608,548322752,975166596,36039550
(주)오뚜기,007310,2019/03,36807819,10850,596378690,541050815,1115993673,41950664
(주)오뚜기,007310,2020/03,44980762,13259,682375706,575318481,1180594429,49774197
(주)오뚜기,007310,2021/03,32833956,9655,808226695,596786245,1308623964,35772412
(주)오뚜기,007310,2022/03,56125739,16504,765496641,656930413,1410430081,53675727
(주)오리온,271560,2018/03,16026622,405,513286070,177618109,642256660,23989470
(주)오리온,271560,2019/03,16869510,427,507603082,177991546,688872263,23245970
(주)오리온,271560,2020/03,22175754,561,470476944,190786919,744942758,29980936
(주)오리온,271560,2021/03,25693305,650,421037229,198761277,804783214,35287209
(주)오리온,271560,2022/03,25710917,650,390312383,219738898,864929996,34147372
(주)오리온홀딩스,001800,2007/03,18971028,0,420828552,138368549,425196809,11737584
(주)오리온홀딩스,001800,2008/03,23796552,4549,546554101,143556587,483142205,11086815
(주)오리온홀딩스,001800,2009/03,19074837,3637,701746806,152306764,485051466,14661419
(주)오리온홀딩스,001800,2010/03,47520804,9060,710668476,165545097,497415606,22340358
(주)오리온홀딩스,001800,2011/03,15821851,3011,515180907,191692745,705115991,18772904
(주)오리온홀딩스,001800,2012/03,13125991,2497,586227072,209041635,728487592,16103215
(주)오리온홀딩스,001800,2013/03,11255831,2140,626435328,206999728,712400418,15070619
(주)오리온홀딩스,001800,2014/03,10557630,2006,616473451,195621724,715498477,13628620
(주)오리온홀딩스,001800,2015/03,24737751,4698,607967801,189019773,839031658,30221439
(주)오리온홀딩스,001800,2016/03,3380152,644,625851823,173838555,814444455,23865758
(주)오리온홀딩스,001800,2017/03,13045242,2469,3351031844,1507930,-1944174824,-1689054
(주)오리온홀딩스,001800,2018/03,9729017,162,30804010,14893330,1892636813,11668111
(주)오리온홀딩스,001800,2019/03,13433403,223,54136105,17565825,1897476881,14734091
(주)오리온홀딩스,001800,2020/03,11336759,188,57503946,14459113,1880271652,11399044
(주)오리온홀딩스,001800,2021/03,11509683,191,78252117,15283821,1869718966,11895941
(주)오리온홀딩스,001800,2022/03,13716726,228,92189414,15494317,1862804185,12458070
