회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS)
(주)금비,008870,2017/09,-87.45,-75.83,1801,83.1,1.12
(주)금비,008870,2018/09,222.09,185.32,5138,79.4,3.21
(주)금비,008870,2019/09,-51.36,-34.2,3381,78.97,1.55
(주)금비,008870,2020/09,0,0,-2189,89.94,-3.13
(주)금비,008870,2021/09,0,0,3943,92.75,1.8
(주)금비,008870,2022/09,0,0,-2872,92.38,-6.55
(주)금양,001570,2003/12,,,,,
(주)금양,001570,2004/12,,,,,
(주)금양,001570,2005/12,,,,,
(주)금양,001570,2006/12,,,,,
(주)금양,001570,2007/12,0,0,1,143.92,2.18
(주)금양,001570,2008/12,274.57,12765.94,85,86.6,6.95
(주)금양,001570,2009/12,-37.15,-54.36,41,125.66,3.59
(주)금양,001570,2010/12,63.8,1.9,42,149.56,4.37
(주)금양,001570,2011/12,54.65,61.19,72,188.41,6.08
(주)금양,001570,2012/12,4.46,29.68,94,181.03,5.92
(주)금양,001570,2013/12,-19.06,-51.96,45,213.69,3.93
(주)금양,001570,2014/12,34.95,88.53,85,212.24,5.08
(주)금양,001570,2015/12,17.19,-18.28,70,237.17,5.38
(주)금양,001570,2016/12,8.15,0,-707,686.69,5.51
(주)금양,001570,2017/12,-33.12,0,10,434.75,3.94
(주)금양,001570,2018/12,9.81,4295.03,424,216.15,4.3
(주)금양,001570,2019/12,-19.1,0,-327,391.17,3.88
(주)금양,001570,2020/12,-24.81,0,-98,245.3,3.28
(주)금양,001570,2021/12,82.56,0,5,295.42,4.12
(주)금양,001570,2022/12,59.81,0,-69,162.53,6.36
(주)금호에이치티,214330,2003/12,,,,,
(주)금호에이치티,214330,2004/12,,,,,
(주)금호에이치티,214330,2005/12,,,,,
(주)금호에이치티,214330,2006/12,,,,,
(주)금호에이치티,214330,2007/12,,,,,
(주)금호에이치티,214330,2008/12,,,,,
(주)금호에이치티,214330,2009/12,,,,,
(주)금호에이치티,214330,2010/12,,,,,
(주)금호에이치티,214330,2011/12,,,,,
(주)금호에이치티,214330,2012/12,,,,,
(주)금호에이치티,214330,2013/12,0,0,1557,83.96,8.43
(주)금호에이치티,214330,2014/12,55.39,88.73,2939,65.09,9.27
(주)금호에이치티,214330,2015/12,26.23,24.02,1807,33.18,11.29
(주)금호에이치티,214330,2016/12,-19.66,-23.14,1320,63.71,8.69
(주)금호에이치티,214330,2017/12,-33.21,-57.84,556,50.07,6.65
(주)금호에이치티,214330,2018/12,-31.74,30.71,576,75.69,3.97
(주)금호에이치티,214330,2019/12,-39.71,-74.73,81,74.07,2.04
(주)금호에이치티,214330,2020/12,0,0,-117,46.97,-2.47
(주)금호에이치티,214330,2021/12,0,0,-215,26.15,-2.94
(주)금호에이치티,214330,2022/12,0,0,-119,23.84,3.14
(주)까뮤이앤씨,013700,2003/12,,,,,
(주)까뮤이앤씨,013700,2004/12,,,,,
(주)까뮤이앤씨,013700,2005/12,,,,,
(주)까뮤이앤씨,013700,2006/12,,,,,
(주)까뮤이앤씨,013700,2007/12,0,0,516,48.6,7.49
(주)까뮤이앤씨,013700,2008/12,10.43,61.75,827,74.37,4.48
(주)까뮤이앤씨,013700,2009/12,3,-25.06,619,127.54,2.5
(주)까뮤이앤씨,013700,2010/12,30.68,-33.83,366,116.79,4.34
(주)까뮤이앤씨,013700,2011/12,0,0,-25651,440.08,-147.44
(주)까뮤이앤씨,013700,2012/12,0,0,-1028,399.18,4.26
(주)까뮤이앤씨,013700,2013/12,0,0,-2668,397.2,-1.3
(주)까뮤이앤씨,013700,2014/12,0,0,506,263.19,2.31
(주)까뮤이앤씨,013700,2015/12,41.39,126.18,1145,182.76,3.04
(주)까뮤이앤씨,013700,2016/12,10.27,-37,729,179.73,3.18
(주)까뮤이앤씨,013700,2017/12,127.11,159.1,1904,136.76,5.86
(주)까뮤이앤씨,013700,2018/12,-59.86,-79.39,39,138.81,3.48
(주)까뮤이앤씨,013700,2019/12,266.52,676.1,305,138.08,5.24
(주)까뮤이앤씨,013700,2020/12,-81.02,-31.81,208,100.83,1.74
(주)까뮤이앤씨,013700,2021/12,0,0,-68,97.4,-1.84
(주)까뮤이앤씨,013700,2022/12,0,0,-358,146.99,-8.15
(주)나이스홀딩스,034310,2003/12,,,,,
(주)나이스홀딩스,034310,2004/12,,,,,
(주)나이스홀딩스,034310,2005/12,,,,,
(주)나이스홀딩스,034310,2006/12,,,,,
(주)나이스홀딩스,034310,2007/12,0,0,2436,23.01,10.23
(주)나이스홀딩스,034310,2008/12,-37.57,-7.28,2258,57.09,7.98
(주)나이스홀딩스,034310,2009/12,-76.48,-31.33,0,51.22,12.68
(주)나이스홀딩스,034310,2010/12,216.82,65.72,0,35.56,35.56
(주)나이스홀딩스,034310,2011/12,67.62,-60.09,0,27.9,30.06
(주)나이스홀딩스,034310,2012/12,57.87,169.3,0,3.25,40.77
(주)나이스홀딩스,034310,2013/12,-49.35,-51.2,0,6.35,27.28
(주)나이스홀딩스,034310,2014/12,-18.27,2.19,241,15.32,22.06
(주)나이스홀딩스,034310,2015/12,48.67,-21.9,192,22.17,26.85
(주)나이스홀딩스,034310,2016/12,87.84,169.12,518,19.53,45.44
(주)나이스홀딩스,034310,2017/12,19.36,-72.12,144,18.19,48.78
(주)나이스홀딩스,034310,2018/12,23.77,0,-439,25.88,56.08
(주)나이스홀딩스,034310,2019/12,21.45,0,135,30.9,61.49
(주)나이스홀딩스,034310,2020/12,-30.11,0,-371,51.5,49.24
(주)나이스홀딩스,034310,2021/12,13.8,0,667,44.9,50.5
(주)나이스홀딩스,034310,2022/12,13.92,0,-182,60.93,52.24
(주)남선알미늄,008350,2003/12,,,,,
(주)남선알미늄,008350,2004/12,,,,,
(주)남선알미늄,008350,2005/12,,,,,
(주)남선알미늄,008350,2006/12,,,,,
(주)남선알미늄,008350,2007/12,0,0,-230,338.89,1.31
(주)남선알미늄,008350,2008/12,169.09,0,-1855,337.52,2.47
(주)남선알미늄,008350,2009/12,43.1,0,29,319.15,2.61
(주)남선알미늄,008350,2010/12,-12.31,-54.16,0,432.73,2.08
(주)남선알미늄,008350,2011/12,-12.79,0,0,413.17,1.62
(주)남선알미늄,008350,2012/12,0,0,-150,285.96,-1.27
(주)남선알미늄,008350,2013/12,0,0,87,235.43,3.85
(주)남선알미늄,008350,2014/12,2.41,82.32,159,174.75,4.08
(주)남선알미늄,008350,2015/12,22.78,-15.47,135,177.59,4.88
(주)남선알미늄,008350,2016/12,41.39,37.08,185,131.23,6.03
(주)남선알미늄,008350,2017/12,-14.18,6.58,197,92.58,5.18
(주)남선알미늄,008350,2018/12,-53.82,16.71,230,74.66,2.75
(주)남선알미늄,008350,2019/12,20.99,-67.14,75,65.89,3.57
(주)남선알미늄,008350,2020/12,0,0,-22,59.1,-0.53
(주)남선알미늄,008350,2021/12,0,0,-57,63.01,-2.94
(주)남선알미늄,008350,2022/12,0,0,23,36.36,-0.91
(주)남성,004270,2003/12,,,,,
(주)남성,004270,2004/12,,,,,
(주)남성,004270,2005/12,,,,,
(주)남성,004270,2006/12,,,,,
(주)남성,004270,2007/12,0,0,1125,66.71,3.96
(주)남성,004270,2008/12,12.46,13.35,1276,53.41,5.43
(주)남성,004270,2009/12,17.41,-36.38,811,54.88,4.67
(주)남성,004270,2010/12,-6.81,11.34,903,115.77,5.26
(주)남성,004270,2011/12,26.41,41.47,1278,130.41,7.88
(주)남성,004270,2012/12,-10.75,-52.02,613,132.89,6.98
(주)남성,004270,2013/12,-18.84,7.37,659,109.12,5.57
(주)남성,004270,2014/12,11.59,0,-334,112.77,5.93
(주)남성,004270,2015/12,4.53,0,88,115.28,5.91
(주)남성,004270,2016/12,12,-26.43,63,128.67,5.81
(주)남성,004270,2017/12,41.38,-0.39,55,94.1,7.43
(주)남성,004270,2018/12,-48.95,0,-128,102.96,4.67
(주)남성,004270,2019/12,-19.17,0,-74,95.38,4.16
(주)남성,004270,2020/12,-18.8,0,-527,104.57,2.91
(주)남성,004270,2021/12,163.36,0,226,103.51,6.26
(주)남성,004270,2022/12,-30.32,-54.95,102,86.46,5.75
(주)넥센,005720,2003/12,,,,,
(주)넥센,005720,2004/12,,,,,
(주)넥센,005720,2005/12,,,,,
(주)넥센,005720,2006/12,,,,,
(주)넥센,005720,2007/12,0,0,3898,41.1,6.33
(주)넥센,005720,2008/12,96.07,74.78,7720,43.16,8.02
(주)넥센,005720,2009/12,2.98,122.21,17217,49.97,9.49
(주)넥센,005720,2010/12,-3.61,-69.26,5257,66.27,6.95
(주)넥센,005720,2011/12,-24.02,-29.9,3670,66.15,5.46
(주)넥센,005720,2012/12,17.85,52.7,3237,36.07,7.06
(주)넥센,005720,2013/12,50.54,13.94,3370,30.63,10.39
(주)넥센,005720,2014/12,4.51,43.46,4851,28.56,11.3
(주)넥센,005720,2015/12,-0.03,-19.65,3677,23.77,12.52
(주)넥센,005720,2016/12,9.27,22.22,449,20.48,13.77
(주)넥센,005720,2017/12,-24.38,55.52,695,21.63,9.46
(주)넥센,005720,2018/12,-5.24,-17.96,552,18.24,5.56
(주)넥센,005720,2019/12,-7.1,-64.14,199,13.86,5.01
(주)넥센,005720,2020/12,29.97,73.96,346,17.01,6.5
(주)넥센,005720,2021/12,14.04,38.26,485,19.64,5.16
(주)넥센,005720,2022/12,17.11,16.17,567,16.71,4.15
(주)노루페인트,090350,2006/12,,,,,
(주)노루페인트,090350,2007/12,0,0,225,99.49,3.84
(주)노루페인트,090350,2008/12,-6.97,4.27,235,110.01,3.35
(주)노루페인트,090350,2009/12,13.48,-43.59,133,101.31,4.02
(주)노루페인트,090350,2010/12,-6.32,7.18,142,93.56,3.2
(주)노루페인트,090350,2011/12,34.96,70.54,242,116.11,3.61
(주)노루페인트,090350,2012/12,11.43,-18.65,197,134.05,3.73
(주)노루페인트,090350,2013/12,17.76,138.87,471,125.56,4.29
(주)노루페인트,090350,2014/12,30.61,30.28,614,123.09,5.37
(주)노루페인트,090350,2015/12,11.2,26.5,777,115.33,5.91
(주)노루페인트,090350,2016/12,-5.97,64.58,1278,104.08,5.4
(주)노루페인트,090350,2017/12,0.16,-22.71,988,91.73,4.87
(주)노루페인트,090350,2018/12,-23.98,-28.61,705,90.72,3.31
(주)노루페인트,090350,2019/12,34.02,8.1,762,89,4.22
(주)노루페인트,090350,2020/12,-7.72,-27.6,552,94.44,3.96
(주)노루페인트,090350,2021/12,-28.82,-11.58,488,92.47,2.42
(주)노루페인트,090350,2022/12,15.73,-25.62,363,89.03,2.71
(주)노루홀딩스,000320,2003/12,,,,,
(주)노루홀딩스,000320,2004/12,,,,,
(주)노루홀딩스,000320,2005/12,,,,,
(주)노루홀딩스,000320,2006/12,,,,,
(주)노루홀딩스,000320,2007/12,0,0,426,45.36,25.5
(주)노루홀딩스,000320,2008/12,-65.83,-69.68,127,48.68,9.57
(주)노루홀딩스,000320,2009/12,407.87,550.45,839,41.96,33.64
(주)노루홀딩스,000320,2010/12,-36.5,-47.64,439,39.64,26.84
(주)노루홀딩스,000320,2011/12,23.95,5.79,464,37.02,32.24
(주)노루홀딩스,000320,2012/12,-4.73,196.05,1373,34.94,29.32
(주)노루홀딩스,000320,2013/12,197.55,36.07,1869,32.48,56.5
(주)노루홀딩스,000320,2014/12,-21.69,-23.36,1432,29.64,48.97
(주)노루홀딩스,000320,2015/12,-29.12,-32.25,970,29.42,36
(주)노루홀딩스,000320,2016/12,426.99,589.44,6689,21.36,81.01
(주)노루홀딩스,000320,2017/12,-60.12,-81.3,1258,18.58,62.08
(주)노루홀딩스,000320,2018/12,-36.46,-61.02,487,18.17,51.26
(주)노루홀딩스,000320,2019/12,-12.27,-30.98,336,18.37,49.09
(주)노루홀딩스,000320,2020/12,-59.82,-11.21,299,20.43,30.82
(주)노루홀딩스,000320,2021/12,39,79.36,536,20.61,37.56
(주)노루홀딩스,000320,2022/12,-40.73,485.27,3129,18.36,24.17
(주)녹십자,006280,2003/12,,,,,
(주)녹십자,006280,2004/12,,,,,
(주)녹십자,006280,2005/12,,,,,
(주)녹십자,006280,2006/12,,,,,
(주)녹십자,006280,2007/12,0,0,5041,80.35,13.21
(주)녹십자,006280,2008/12,16.23,10.18,5525,105.62,13.16
(주)녹십자,006280,2009/12,75.75,64.76,9021,98.71,18.56
(주)녹십자,006280,2010/12,28.18,42.21,12127,38.93,19.35
(주)녹십자,006280,2011/12,-46.27,-52.78,5415,31.61,11.77
(주)녹십자,006280,2012/12,-19.41,0.85,5393,34.1,9.26
(주)녹십자,006280,2013/12,6.57,25.52,5999,26.43,8.9
(주)녹십자,006280,2014/12,22.92,-11.38,5246,42.01,10.16
(주)녹십자,006280,2015/12,-2.19,82.33,9565,37.54,9.3
(주)녹십자,006280,2016/12,-18.27,-43.13,5445,44.88,6.72
(주)녹십자,006280,2017/12,13.58,-12.94,4798,52.6,7.18
(주)녹십자,006280,2018/12,-41.24,-12.48,4200,49.63,4.06
(주)녹십자,006280,2019/12,-9.61,-75.3,1037,66.05,3.65
(주)녹십자,006280,2020/12,0.39,350.11,4670,69.3,3.42
(주)녹십자,006280,2021/12,43.2,165.31,12389,57.14,5.14
(주)녹십자,006280,2022/12,16.83,-61.59,4758,55.41,5.65
(주)녹십자홀딩스,005250,2003/12,,,,,
(주)녹십자홀딩스,005250,2004/12,,,,,
(주)녹십자홀딩스,005250,2005/12,,,,,
(주)녹십자홀딩스,005250,2006/12,,,,,
(주)녹십자홀딩스,005250,2007/12,0,0,3594,120.88,62.4
(주)녹십자홀딩스,005250,2008/12,2.72,65.26,5975,108.86,58.43
(주)녹십자홀딩스,005250,2009/12,79.02,76.06,10549,67.25,78.77
(주)녹십자홀딩스,005250,2010/12,-59.15,-60.3,373,71.7,67.46
(주)녹십자홀딩스,005250,2011/12,-35.76,7.33,368,71.74,41.23
(주)녹십자홀딩스,005250,2012/12,19.36,132.66,861,29.71,54.27
(주)녹십자홀딩스,005250,2013/12,0.42,-56.56,372,35.09,48.77
(주)녹십자홀딩스,005250,2014/12,8.17,21.28,433,28.8,49.44
(주)녹십자홀딩스,005250,2015/12,4.79,-9.36,392,48.84,39.86
(주)녹십자홀딩스,005250,2016/12,61.57,50.52,590,48.54,31.3
(주)녹십자홀딩스,005250,2017/12,0.59,-23.21,453,62.88,26.84
(주)녹십자홀딩스,005250,2018/12,14.4,-5.18,430,70.23,25.29
(주)녹십자홀딩스,005250,2019/12,-22.38,43.78,618,55.87,43.26
(주)녹십자홀딩스,005250,2020/12,50.26,79.57,1110,71.31,52.44
(주)녹십자홀딩스,005250,2021/12,-13.83,-29.21,785,63.09,48.15
(주)녹십자홀딩스,005250,2022/12,-26.35,-54.8,355,66.02,39.27
(주)농심,004370,2003/12,,,,,
(주)농심,004370,2004/12,,,,,
(주)농심,004370,2005/12,,,,,
(주)농심,004370,2006/12,,,,,
(주)농심,004370,2007/12,0,0,17870,52.08,7.54
(주)농심,004370,2008/12,-11.12,-24.1,13569,55.46,6.04
(주)농심,004370,2009/12,3.88,62.44,22041,50.09,5.69
(주)농심,004370,2010/12,47.76,8.31,23874,46.95,8.19
(주)농심,004370,2011/12,-29.08,-37.58,14902,46.81,5.59
(주)농심,004370,2012/12,-7.6,-99.76,36,44.02,5.19
(주)농심,004370,2013/12,-9.49,44542.04,16016,41.32,4.92
(주)농심,004370,2014/12,-22.99,-26.51,11770,37.31,3.94
(주)농심,004370,2015/12,48.45,69.23,19919,38.54,5.61
(주)농심,004370,2016/12,-34.38,68.64,33591,30.06,3.71
(주)농심,004370,2017/12,10.08,-58.62,13902,25.46,4.1
(주)농심,004370,2018/12,-11.99,-5.87,13085,27.05,3.6
(주)농심,004370,2019/12,-26.29,-25.63,9731,30.29,2.59
(주)농심,004370,2020/12,83.12,64.89,16046,25.8,4.29
(주)농심,004370,2021/12,-31.01,-23.35,12299,25.05,2.96
(주)농심,004370,2022/12,1.54,8.5,13344,27.47,2.64
(주)농심홀딩스,072710,2003/12,,,,,
(주)농심홀딩스,072710,2004/12,,,,,
(주)농심홀딩스,072710,2005/12,,,,,
(주)농심홀딩스,072710,2006/12,,,,,
(주)농심홀딩스,072710,2007/12,0,0,9310,23.01,91.85
(주)농심홀딩스,072710,2008/12,-23.11,7.54,10012,16.21,93.34
(주)농심홀딩스,072710,2009/12,57.92,22.35,12249,16.28,94.83
(주)농심홀딩스,072710,2010/12,-79.51,-83.3,2046,14.5,78.44
(주)농심홀딩스,072710,2011/12,28.4,33.74,2737,12.06,82.41
(주)농심홀딩스,072710,2012/12,1.97,12.06,3067,11.02,83.26
(주)농심홀딩스,072710,2013/12,-1.34,14.35,3507,9.73,82.15
(주)농심홀딩스,072710,2014/12,-0.85,-9.26,3182,7.71,80.89
(주)농심홀딩스,072710,2015/12,-20.07,-20.45,2531,7.7,76.42
(주)농심홀딩스,072710,2016/12,15.1,17.54,2975,7.62,78.49
(주)농심홀딩스,072710,2017/12,-3.49,62.72,4841,5.59,75.75
(주)농심홀딩스,072710,2018/12,-4.37,-38.52,2977,5.56,76.31
(주)농심홀딩스,072710,2019/12,-0.52,-26.47,2189,6.27,75.92
(주)농심홀딩스,072710,2020/12,4.74,44.49,3162,0.79,74.69
(주)농심홀딩스,072710,2021/12,-8.59,-10.61,2827,0.78,68.28
(주)농심홀딩스,072710,2022/12,19.03,-3.98,2714,1.4,78.11
(주)다우기술,023590,2003/12,,,,,
(주)다우기술,023590,2004/12,,,,,
(주)다우기술,023590,2005/12,,,,,
(주)다우기술,023590,2006/12,,,,,
(주)다우기술,023590,2007/12,0,0,1279,37.91,8.9
(주)다우기술,023590,2008/12,30.55,56.83,1893,27.84,8.69
(주)다우기술,023590,2009/12,29.24,-44.92,1035,30.59,10.52
(주)다우기술,023590,2010/12,416.54,15.74,1198,49.95,42.08
(주)다우기술,023590,2011/12,-44.8,-48.69,615,37.83,21.5
(주)다우기술,023590,2012/12,-40.14,11.08,679,44.23,10.76
(주)다우기술,023590,2013/12,-0.95,-63.89,230,46,10.02
(주)다우기술,023590,2014/12,-4.24,-30.92,168,44.87,8.56
(주)다우기술,023590,2015/12,-6.28,159.94,437,58.46,7.63
(주)다우기술,023590,2016/12,14.78,27.65,558,44.29,10.25
(주)다우기술,023590,2017/12,-6.06,-8.82,508,41.17,11.36
(주)다우기술,023590,2018/12,60.97,51.92,772,46.48,17.31
(주)다우기술,023590,2019/12,20.25,11.51,861,46.07,18.08
(주)다우기술,023590,2020/12,10.7,3.84,894,75.29,17.99
(주)다우기술,023590,2021/12,4.35,58.7,1419,76.34,16.94
(주)다우기술,023590,2022/12,15.31,21.32,1726,80.67,17.68
(주)다이나믹디자인,145210,2003/12,,,,,
(주)다이나믹디자인,145210,2004/12,,,,,
(주)다이나믹디자인,145210,2005/12,,,,,
(주)다이나믹디자인,145210,2006/12,,,,,
(주)다이나믹디자인,145210,2007/12,,,,,
(주)다이나믹디자인,145210,2008/12,,,,,
(주)다이나믹디자인,145210,2009/12,,,,,
(주)다이나믹디자인,145210,2010/12,0,0,596,204.32,18.7
(주)다이나믹디자인,145210,2011/12,45.36,176.15,1644,120.26,21.39
(주)다이나믹디자인,145210,2012/12,25.46,31.51,2053,102.4,24.78
(주)다이나믹디자인,145210,2013/12,-22.68,-31.26,1332,74.13,18.73
(주)다이나믹디자인,145210,2014/12,16.2,41.7,1855,86.99,21.02
(주)다이나믹디자인,145210,2015/12,-53.84,-93.16,117,62.26,10.75
(주)다이나믹디자인,145210,2016/12,-47.83,0,-2042,102.36,5.89
(주)다이나믹디자인,145210,2017/12,0,0,-3032,438.52,-0.53
(주)다이나믹디자인,145210,2018/12,0,0,-1010,1765.77,-15.86
(주)다이나믹디자인,145210,2019/12,0,0,-70,2039.29,-5.86
(주)다이나믹디자인,145210,2020/12,0,0,-338,128.15,-17.05
(주)다이나믹디자인,145210,2021/12,0,0,-98,140.24,-56.9
(주)다이나믹디자인,145210,2022/12,0,0,-9726,63.72,-47.94
(주)대교,019680,2003/12,,,,,
(주)대교,019680,2004/12,,,,,
(주)대교,019680,2005/12,,,,,
(주)대교,019680,2006/12,,,,,
(주)대교,019680,2007/12,0,0,4671,36.14,9.27
(주)대교,019680,2008/12,-27.14,-55.98,210,39.13,6.8
(주)대교,019680,2009/12,5.04,166.76,595,34.08,7.11
(주)대교,019680,2010/12,27.46,-2.57,586,30.03,9.67
(주)대교,019680,2011/12,3.59,11.04,651,28.73,9.69
(주)대교,019680,2012/12,-49.24,-47.94,340,25.09,5.22
(주)대교,019680,2013/12,7.06,32.23,455,24.41,5.7
(주)대교,019680,2014/12,-11.38,20.97,559,24.4,5.13
(주)대교,019680,2015/12,20.41,-8.45,512,21.91,6.13
(주)대교,019680,2016/12,-1.04,-4.51,479,22.52,5.99
(주)대교,019680,2017/12,3.44,-8.53,454,21.78,6.22
(주)대교,019680,2018/12,-44.34,-52.2,213,24.1,3.72
(주)대교,019680,2019/12,10.94,-4.32,215,38.88,4.15
(주)대교,019680,2020/12,0,0,-449,39.58,-2.29
(주)대교,019680,2021/12,0,0,-694,40.52,-3.14
(주)대교,019680,2022/12,0,0,-1978,50.42,-6.26
(주)대구백화점,006370,2003/03,,,,,
(주)대구백화점,006370,2004/03,,,,,
(주)대구백화점,006370,2005/03,,,,,
(주)대구백화점,006370,2006/03,,,,,
(주)대구백화점,006370,2007/03,0,0,2260,43.65,16.9
(주)대구백화점,006370,2008/03,-0.66,12.46,2540,32.63,17.38
(주)대구백화점,006370,2009/03,-9.51,-7.77,2239,27.16,15.53
(주)대구백화점,006370,2010/03,-1.45,4.25,2334,25.62,14.2
(주)대구백화점,006370,2011/03,34.44,35.82,3170,32.86,17.47
(주)대구백화점,006370,2012/03,-38.88,-38.4,1953,25.85,11
(주)대구백화점,006370,2013/03,-63.66,-55.48,869,25.1,4.29
(주)대구백화점,006370,2014/03,-40.46,-27.54,630,21.72,2.56
(주)대구백화점,006370,2015/03,-97.54,-59.71,281,31.57,0.07
(주)대구백화점,006370,2016/03,0,224.11,961,29.56,-0.8
(주)대구백화점,006370,2017/03,0,0,-746,28.06,-6.61
(주)대구백화점,006370,2018/12,0,0,-2540,41.05,-13.65
(주)대구백화점,006370,2019/12,0,0,-2415,42.84,-16.5
(주)대구백화점,006370,2020/12,0,0,-1905,45.24,-22.38
(주)대구백화점,006370,2021/12,0,0,-339,42.27,-25.53
(주)대구백화점,006370,2022/12,0,0,-1740,49.21,-25.15
(주)대덕,008060,2003/12,,,,,
(주)대덕,008060,2004/12,,,,,
(주)대덕,008060,2005/12,,,,,
(주)대덕,008060,2006/12,,,,,
(주)대덕,008060,2007/12,0,0,303,17.73,-0.85
(주)대덕,008060,2008/12,0,0,-1682,47.44,1.73
(주)대덕,008060,2009/12,296.47,0,1205,30.49,5.84
(주)대덕,008060,2010/12,118.47,18.45,1386,30.44,9.52
(주)대덕,008060,2011/12,6.84,-20.1,1014,32.99,8.23
(주)대덕,008060,2012/12,8.54,13.31,1149,27.36,7.8
(주)대덕,008060,2013/12,-97.24,-78.71,245,22.18,0.22
(주)대덕,008060,2014/12,1397.95,196.55,725,24.96,3.51
(주)대덕,008060,2015/12,10.66,1.29,735,15.17,5.23
(주)대덕,008060,2016/12,7.29,-23.64,561,19.46,5.86
(주)대덕,008060,2017/12,6.31,52.39,855,16.74,5.97
(주)대덕,008060,2018/12,14.19,636.74,5978,14.53,5.91
(주)대덕,008060,2019/12,48.43,-74.23,1023,14.26,4.89
(주)대덕,008060,2020/12,-97.57,20.21,1882,0.78,21.77
(주)대덕,008060,2021/12,494.52,-86.99,301,0.31,54.07
(주)대덕,008060,2022/12,-16.23,0,-211,0.47,31.03
(주)대동,000490,2003/12,,,,,
(주)대동,000490,2004/12,,,,,
(주)대동,000490,2005/12,,,,,
(주)대동,000490,2006/12,,,,,
(주)대동,000490,2007/12,0,0,-1130,101.97,-0.05
(주)대동,000490,2008/12,0,0,-3270,135.31,2.05
(주)대동,000490,2009/12,-9.94,0,907,122.8,1.95
(주)대동,000490,2010/12,26.67,-37.56,113,119.12,2.34
(주)대동,000490,2011/12,-20.08,-26.53,83,121.71,1.64
(주)대동,000490,2012/12,-73.64,42.45,119,114.68,0.46
(주)대동,000490,2013/12,73.2,0,-202,138.39,0.74
(주)대동,000490,2014/12,65.52,0,193,189.62,1.24
(주)대동,000490,2015/12,0,0,-27,180.83,-0.21
(주)대동,000490,2016/12,0,0,-961,189.72,-4.25
(주)대동,000490,2017/12,0,0,212,199.08,1.74
(주)대동,000490,2018/12,0,0,-177,205.83,-0.16
(주)대동,000490,2019/12,0,0,-399,223.47,2.89
(주)대동,000490,2020/12,1.14,0,648,167.56,2.84
(주)대동,000490,2021/12,-11.91,19.86,777,210.89,1.8
(주)대동,000490,2022/12,294.14,-30.36,525,268.66,6.17
