회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(3개월)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
(주)BNK금융지주,138930,2011/03,,,,,,
(주)BNK금융지주,138930,2012/03,,,,,,
(주)BNK금융지주,138930,2013/03,,,,,,
(주)BNK금융지주,138930,2014/03,,,,,,
(주)BNK금융지주,138930,2015/03,,,,,,
(주)BNK금융지주,138930,2016/03,,,,,,
(주)BNK금융지주,138930,2017/03,,,,,,
(주)BNK금융지주,138930,2018/03,,,,,,
(주)BNK금융지주,138930,2019/03,,,,,,
(주)BNK금융지주,138930,2020/03,,,,,,
(주)BNK금융지주,138930,2021/03,,,,,,
(주)BNK금융지주,138930,2022/03,,,,,,
(주)DB하이텍,000990,2007/03,,,,,,
(주)DB하이텍,000990,2008/03,,,,,,
(주)DB하이텍,000990,2009/03,,,,,,
(주)DB하이텍,000990,2010/03,,,,,,
(주)DB하이텍,000990,2011/03,,,,,,
(주)DB하이텍,000990,2012/03,,,,,,
(주)DB하이텍,000990,2013/03,-29282495,-729,884747044,121212993,262497519,-7402275
(주)DB하이텍,000990,2014/03,-23244195,-578,862588839,118588031,182276535,830169
(주)DB하이텍,000990,2015/03,61212614,1516,802004148,145499879,182837537,18406514
(주)DB하이텍,000990,2016/03,27240935,629,728619474,183876313,280519056,40707488
(주)DB하이텍,000990,2017/03,28076950,649,643229092,190460700,366494242,51733731
(주)DB하이텍,000990,2018/03,2096938,48,553055273,138444869,473495476,12676795
(주)DB하이텍,000990,2019/03,16123092,0,525141298,159579695,559809990,22372374
(주)DB하이텍,000990,2020/03,55064822,1268,462647412,225803046,684896720,64743307
(주)DB하이텍,000990,2021/03,47810549,1100,367764614,243736209,828473158,60590745
(주)DB하이텍,000990,2022/03,158684675,3651,440456073,395024843,1245226271,181544900
(주)JB금융지주,175330,2014/03,,,,,,
(주)JB금융지주,175330,2015/03,,,,,,
(주)JB금융지주,175330,2016/03,,,,,,
(주)JB금융지주,175330,2017/03,,,,,,
(주)JB금융지주,175330,2018/03,,,,,,
(주)JB금융지주,175330,2019/03,,,,,,
(주)JB금융지주,175330,2020/03,,,,,,
(주)JB금융지주,175330,2021/03,,,,,,
(주)JB금융지주,175330,2022/03,,,,,,
(주)KB금융지주,105560,2009/03,,,,,,
(주)KB금융지주,105560,2010/03,,,,,,
(주)KB금융지주,105560,2011/03,,,,,,
(주)KB금융지주,105560,2012/03,,,,,,
(주)KB금융지주,105560,2013/03,,,,,,
(주)KB금융지주,105560,2014/03,,,,,,
(주)KB금융지주,105560,2015/03,,,,,,
(주)KB금융지주,105560,2016/03,,,,,,
(주)KB금융지주,105560,2017/03,,,,,,
(주)KB금융지주,105560,2018/03,,,,,,
(주)KB금융지주,105560,2019/03,,,,,,
(주)KB금융지주,105560,2020/03,,,,,,
(주)KB금융지주,105560,2021/03,,,,,,
(주)KB금융지주,105560,2022/03,,,,,,
(주)강원랜드,035250,2007/03,,,,,,
(주)강원랜드,035250,2008/03,,,,,,
(주)강원랜드,035250,2009/03,,,,,,
(주)강원랜드,035250,2010/03,,,,,,
(주)강원랜드,035250,2011/03,102579351,503,720925350,333613374,1993224283,145400525
(주)강원랜드,035250,2012/03,93291313,0,746993235,346990860,2167452164,123866113
(주)강원랜드,035250,2013/03,88913675,438,675590498,342011394,2304458597,118330709
(주)강원랜드,035250,2014/03,105988540,523,682858229,373301517,2475433884,137617984
(주)강원랜드,035250,2015/03,132348656,0,841085113,425435271,2664358789,169441999
(주)강원랜드,035250,2016/03,142806288,0,950821174,436574022,2946685676,177874934
(주)강원랜드,035250,2017/03,129782003,0,857278140,422970650,3190368213,162405072
(주)강원랜드,035250,2018/03,90446318,0,906520643,378410497,3395320677,126002300
(주)강원랜드,035250,2019/03,102444783,0,826379467,377447644,3507322431,125095715
(주)강원랜드,035250,2020/03,-156116590,0,994522208,236006485,3375714378,-186773908
(주)강원랜드,035250,2021/03,-40899772,0,394416366,97434544,3205560553,-59617839
(주)강원랜드,035250,2022/03,-5845907,0,553848852,226850861,3246348677,10529008
(주)녹십자,006280,2007/03,,,,,,
(주)녹십자,006280,2008/03,,,,,,
(주)녹십자,006280,2009/03,,,,,,
(주)녹십자,006280,2010/03,,,,,,
(주)녹십자,006280,2011/03,13556423,0,226737683,156228120,549506360,16896527
(주)녹십자,006280,2012/03,16419567,0,210316485,173441901,632086487,20848011
(주)녹십자,006280,2013/03,19784280,0,280510299,178962905,692289453,11841634
(주)녹십자,006280,2014/03,28643996,0,304219971,199250456,849817182,13877506
(주)녹십자,006280,2015/03,13227671,0,455916788,214342891,919200871,12696507
(주)녹십자,006280,2016/03,6429321,0,460431053,245804275,984164164,10868489
(주)녹십자,006280,2017/03,6967039,0,493112132,275385240,1051085144,13680278
(주)녹십자,006280,2018/03,18629181,0,593526655,294074536,1110956278,14461933
(주)녹십자,006280,2019/03,5325659,0,647550416,286822242,1121493046,1377664
(주)녹십자,006280,2020/03,-4034289,0,783730627,307782419,1161891512,6121451
(주)녹십자,006280,2021/03,17523025,0,952441107,282233062,1271395523,4970743
(주)녹십자,006280,2022/03,18029768,0,1000680057,416942468,1505803046,41847906
(주)녹십자홀딩스,005250,2007/03,,,,,,
(주)녹십자홀딩스,005250,2008/03,,,,,,
(주)녹십자홀딩스,005250,2009/03,,,,,,
(주)녹십자홀딩스,005250,2010/03,,,,,,
(주)녹십자홀딩스,005250,2011/03,24911413,0,3382331780,465279646,846416709,35033142
(주)녹십자홀딩스,005250,2012/03,94846486,0,404859500,186360230,960270786,23154052
(주)녹십자홀딩스,005250,2013/03,24272236,0,477708576,188500637,974052900,15679089
(주)녹십자홀딩스,005250,2014/03,29353979,0,566631178,223688703,1112365779,20446996
(주)녹십자홀딩스,005250,2015/03,17031829,0,662324560,236242603,1182015894,15521712
(주)녹십자홀딩스,005250,2016/03,4080571,0,801887911,273146557,1290780856,13540482
(주)녹십자홀딩스,005250,2017/03,9544715,0,877926654,316011748,1360770237,18525594
(주)녹십자홀딩스,005250,2018/03,30660352,0,1140216075,345072810,1442929962,17297839
(주)녹십자홀딩스,005250,2019/03,3912731,0,1152584699,350879675,1450312762,2252193
(주)녹십자홀딩스,005250,2020/03,-10193756,0,1312862442,359484263,1470423569,5638530
(주)녹십자홀딩스,005250,2021/03,23801144,0,1633840403,345734379,1689581158,13176584
(주)녹십자홀딩스,005250,2022/03,10820120,0,1597466795,502372792,1907203531,49167967
(주)농심,004370,2007/03,,,,,,
(주)농심,004370,2008/03,,,,,,
(주)농심,004370,2009/03,,,,,,
(주)농심,004370,2010/03,,,,,,
(주)농심,004370,2011/03,,,,,,
(주)농심,004370,2012/03,,,,,,
(주)농심,004370,2013/03,24798743,0,749425512,531965124,1466873018,30392758
(주)농심,004370,2014/03,28971796,0,726335908,542265600,1521386716,33257216
(주)농심,004370,2015/03,23391693,0,729695128,539947573,1545925374,27685556
(주)농심,004370,2016/03,143731948,0,761086547,568135618,1762637812,32410996
(주)농심,004370,2017/03,29769694,0,669710396,555370541,1783204229,32462719
(주)농심,004370,2018/03,32126751,0,645872786,563069517,1860972962,34406292
(주)농심,004370,2019/03,29136181,0,708577692,588572424,1918214537,31609040
(주)농심,004370,2020/03,48872450,0,790690213,687679703,1994075954,63574666
(주)농심,004370,2021/03,29062689,0,739972592,634417148,2078505824,28308722
(주)농심,004370,2022/03,32988392,0,733011609,736304711,2225139483,34322105
(주)대우건설,047040,2007/03,,,,,,
(주)대우건설,047040,2008/03,,,,,,
(주)대우건설,047040,2009/03,,,,,,
(주)대우건설,047040,2010/03,,,,,,
(주)대우건설,047040,2011/03,48513781,0,6673508835,1606389889,3411049511,73738197
(주)대우건설,047040,2012/03,30695163,0,6060000084,1638015990,3441897968,50068191
(주)대우건설,047040,2013/03,31184495,0,6555774750,2269286185,3480454340,115044799
(주)대우건설,047040,2014/03,68792098,0,7800032553,2165358178,2741222446,130360728
(주)대우건설,047040,2015/03,20788632,0,7554933271,2193785153,2676972779,58231463
(주)대우건설,047040,2016/03,-19197701,0,7651481685,2569901620,2790264265,60535139
(주)대우건설,047040,2017/03,191920057,0,7682717966,2640144771,2217325179,221108946
(주)대우건설,047040,2018/03,111377192,0,7218531651,2652824836,2155661074,182025601
(주)대우건설,047040,2019/03,49426603,0,7413963223,2030874071,2378443900,98535610
(주)대우건설,047040,2020/03,61940645,0,7407376677,1985826748,2602758896,120947620
(주)대우건설,047040,2021/03,147861348,0,6973376688,1938962791,2863155531,229369432
(주)대우건설,047040,2022/03,173619538,0,7253486944,2249481566,3395173449,221287089
(주)대웅,003090,2007/06,,,,,,
(주)대웅,003090,2008/06,,,,,,
(주)대웅,003090,2009/06,,,,,,
(주)대웅,003090,2010/06,,,,,,
(주)대웅,003090,2011/03,,,,,,
(주)대웅,003090,2012/03,,,,,,
(주)대웅,003090,2013/03,16855805,0,195388171,204277325,632111177,22376203
(주)대웅,003090,2014/03,18023561,0,206929556,209513801,703011316,22457301
(주)대웅,003090,2015/03,17764790,0,322671908,241071850,715622125,22406883
(주)대웅,003090,2016/03,1078460,0,423812974,241646678,831315134,10228090
(주)대웅,003090,2017/03,13225405,0,604013987,262793440,865471943,14982090
(주)대웅,003090,2018/03,16470009,0,624415217,288000196,946042602,18605328
(주)대웅,003090,2019/03,17073373,0,656579152,318588823,976827678,25828558
(주)대웅,003090,2020/03,18098328,0,649860495,328293864,1028194068,24145418
(주)대웅,003090,2021/03,-7062921,0,782587081,348537038,1084224642,44288976
(주)대웅,003090,2022/03,29509907,0,797324466,397540574,1183879826,47113649
(주)대웅제약,069620,2007/06,,,,,,
(주)대웅제약,069620,2008/06,,,,,,
(주)대웅제약,069620,2009/06,,,,,,
(주)대웅제약,069620,2010/06,,,,,,
(주)대웅제약,069620,2011/03,,,,,,
(주)대웅제약,069620,2012/03,,,,,,
(주)대웅제약,069620,2013/03,11599143,0,116969473,163370862,394074527,16307707
(주)대웅제약,069620,2014/03,11922034,0,141444779,171070512,448375679,14503689
(주)대웅제약,069620,2015/03,11066066,0,254556701,193656061,456633103,13126504
(주)대웅제약,069620,2016/03,3165497,0,369868739,211221653,580476826,4393596
(주)대웅제약,069620,2017/03,1867197,0,542765446,225933062,598300963,5889644
(주)대웅제약,069620,2018/03,2938327,0,585577865,239425215,629624860,5357073
(주)대웅제약,069620,2019/03,7670707,0,604461749,263673152,611247819,12629267
(주)대웅제약,069620,2020/03,3018684,0,610708235,257405399,663841859,5567958
(주)대웅제약,069620,2021/03,-20867711,0,731973244,269617086,689459005,22556822
(주)대웅제약,069620,2022/03,13096492,0,741483597,298355703,714359115,23048512
(주)대한항공,003490,2007/03,,,,,,
(주)대한항공,003490,2008/03,,,,,,
(주)대한항공,003490,2009/03,,,,,,
(주)대한항공,003490,2010/03,,,,,,
(주)대한항공,003490,2011/03,270895975,0,16495163822,2821369994,3549919072,162886974
(주)대한항공,003490,2012/03,-64211744,0,20130463959,2998346597,2694321470,-98875539
(주)대한항공,003490,2013/03,-303385278,0,21086772848,2941355794,2645037908,-123441563
(주)대한항공,003490,2014/03,-155758103,0,20760377604,2896892961,2580023711,21158883
(주)대한항공,003490,2015/03,-133051465,0,20533702591,2871247156,2712727029,189933845
(주)대한항공,003490,2016/03,-174900548,0,21195616908,2866960728,2309797346,323257258
(주)대한항공,003490,2017/03,559173503,0,21078942246,2866004571,2831401453,191511597
(주)대한항공,003490,2018/03,-10035677,0,21631454431,3102002341,3635529443,166341112
(주)대한항공,003490,2019/03,-61829351,0,24202359906,3138921624,2954866516,140582625
(주)대한항공,003490,2020/03,-736857769,0,24829269614,2427305482,2030917218,-82792331
(주)대한항공,003490,2021/03,-56079164,0,20181005027,1792478199,6559144193,101584596
(주)대한항공,003490,2022/03,531064733,0,19764480512,2884257098,7391266582,773092247
(주)더블유게임즈,192080,2016/03,,,,,,
(주)더블유게임즈,192080,2017/03,11413134,0,66482208,41396401,379302863,16781324
(주)더블유게임즈,192080,2018/03,13767159,850,603561268,113925289,413180371,26018178
(주)더블유게임즈,192080,2019/03,27074756,0,495529224,125727206,552338451,37592860
(주)더블유게임즈,192080,2020/03,32196698,1909,420911875,137445486,716485696,38384564
(주)더블유게임즈,192080,2021/03,39719517,0,110577774,163886750,995270582,50349554
(주)더블유게임즈,192080,2022/03,33180715,0,211999675,149879876,1225095613,42649712
(주)동서,026960,2007/03,,,,,,
(주)동서,026960,2008/03,,,,,,
(주)동서,026960,2009/03,,,,,,
(주)동서,026960,2010/03,,,,,,
(주)동서,026960,2011/03,,,,,,
(주)동서,026960,2012/03,,,,,,
(주)동서,026960,2013/03,39255997,0,123717598,116648825,915290825,14688373
(주)동서,026960,2014/03,42144986,0,118104645,119343496,989723089,14346818
(주)동서,026960,2015/03,37377924,0,125684839,128327515,1050294748,14714089
(주)동서,026960,2016/03,43098647,0,127051166,126918544,1113971427,12297459
(주)동서,026960,2017/03,40290796,0,137583847,136584481,1168203837,11924549
(주)동서,026960,2018/03,39642759,0,148317475,144780238,1212832599,12174321
(주)동서,026960,2019/03,39880497,0,162412400,130577615,1259368613,11674376
(주)동서,026960,2020/03,38731664,0,130641893,121422377,1319941922,10952100
(주)동서,026960,2021/03,35484697,0,127088584,132195181,1363630366,11129150
(주)동서,026960,2022/03,36086413,0,138135959,138171838,1413354628,11678567
(주)두산,000150,2007/03,,,,,,
(주)두산,000150,2008/03,,,,,,
(주)두산,000150,2009/03,,,,,,
(주)두산,000150,2010/03,,,,,,
(주)두산,000150,2011/03,98890972,0,2463646977,783740689,3416144000,119835110
(주)두산,000150,2012/03,46847395,0,2903109712,942326088,3452066202,86013812
(주)두산,000150,2013/03,44713684,0,24969495716,5194924297,7064259685,246705552
(주)두산,000150,2014/03,22386099,0,22894946406,4763562209,9031766225,239195585
(주)두산,000150,2015/03,-87815263,0,23005067935,4600073658,8343871193,186782828
(주)두산,000150,2016/03,253890346,0,22710514496,3889396792,8192561972,259027044
(주)두산,000150,2017/03,51329290,0,20789597149,4086329544,7422307943,265809489
(주)두산,000150,2018/03,42095084,0,22182018063,4307594249,7498798095,350778085
(주)두산,000150,2019/03,54921319,0,23101908073,4618696998,7175630338,354764027
(주)두산,000150,2020/03,-379850398,0,23861138760,4427092194,6528238852,90882106
(주)두산,000150,2021/03,402302229,0,23196593173,4520268838,8243273160,397991147
(주)두산,000150,2022/03,14831332,0,16471315077,3419515282,9811316950,187819972
(주)메리츠금융지주,138040,2011/06,,,,,,
(주)메리츠금융지주,138040,2012/06,,,,,,
(주)메리츠금융지주,138040,2013/06,,,,,,
(주)메리츠금융지주,138040,2014/03,,,,,,
(주)메리츠금융지주,138040,2015/03,,,,,,
(주)메리츠금융지주,138040,2016/03,,,,,,
(주)메리츠금융지주,138040,2017/03,,,,,,
(주)메리츠금융지주,138040,2018/03,,,,,,
(주)메리츠금융지주,138040,2019/03,,,,,,
(주)메리츠금융지주,138040,2020/03,,,,,,
(주)메리츠금융지주,138040,2021/03,,,,,,
(주)메리츠금융지주,138040,2022/03,,,,,,
(주)보령,003850,2007/03,,,,,,
(주)보령,003850,2008/03,,,,,,
(주)보령,003850,2009/03,,,,,,
(주)보령,003850,2010/03,,,,,,
(주)보령,003850,2011/03,,,,,,
(주)보령,003850,2012/03,,,,,,
(주)보령,003850,2013/03,,,,,,
(주)보령,003850,2014/03,,,,,,
(주)보령,003850,2015/03,,,,,,
(주)보령,003850,2016/03,,,,,,
(주)보령,003850,2017/03,2601184,306,225567335,99850686,196179854,4864144
(주)보령,003850,2018/03,6354003,152,161486550,111695105,244347230,8825472
(주)보령,003850,2019/03,8877562,0,219193797,118738698,262464704,9424635
(주)보령,003850,2020/03,8333984,198,207305029,134211630,287141702,13394851
(주)보령,003850,2021/03,19875737,0,315581782,143939138,355038797,10751089
(주)보령,003850,2022/03,11196008,0,378182303,178607502,479198216,16991141
(주)비지에프리테일,282330,2018/03,22109790,1280,892844568,1316624238,391513077,26064088
(주)비지에프리테일,282330,2019/03,20952712,0,1560457141,1349820364,495838722,26338595
(주)비지에프리테일,282330,2020/03,12006847,695,1591177783,1393051925,587708886,18478798
(주)비지에프리테일,282330,2021/03,15871350,919,1749936311,1501235772,671123605,21631359
(주)비지에프리테일,282330,2022/03,25988986,1504,1899596047,1692224041,782551659,37755070
(주)셀트리온,068270,2007/03,,,,,,
(주)셀트리온,068270,2008/03,,,,,,
(주)셀트리온,068270,2009/03,,,,,,
(주)셀트리온,068270,2010/03,,,,,,
(주)셀트리온,068270,2011/03,,,,,,
(주)셀트리온,068270,2012/03,,,,,,
